quarter,topic,count,total,share
2016Q4,30,11,482,0.022821576763485476
2016Q4,31,11,482,0.022821576763485476
2016Q4,32,7,482,0.014522821576763486
2016Q4,33,1,482,0.002074688796680498
2016Q4,34,4,482,0.008298755186721992
2016Q4,35,6,482,0.012448132780082987
2016Q4,36,4,482,0.008298755186721992
2016Q4,37,8,482,0.016597510373443983
2016Q4,38,3,482,0.006224066390041493
2016Q4,39,7,482,0.014522821576763486
2016Q4,41,5,482,0.01037344398340249
2016Q4,42,5,482,0.01037344398340249
2016Q4,43,4,482,0.008298755186721992
2016Q4,44,6,482,0.012448132780082987
2016Q4,45,4,482,0.008298755186721992
2016Q4,46,2,482,0.004149377593360996
2016Q4,47,1,482,0.002074688796680498
2016Q4,48,2,482,0.004149377593360996
2016Q4,49,5,482,0.01037344398340249
2016Q4,50,3,482,0.006224066390041493
2016Q4,51,3,482,0.006224066390041493
2017Q1,0,24,478,0.0502092050209205
2017Q1,1,26,478,0.05439330543933055
2017Q1,2,15,478,0.03138075313807531
2017Q1,3,16,478,0.03347280334728033
2017Q1,4,16,478,0.03347280334728033
2017Q1,5,18,478,0.03765690376569038
2017Q1,6,12,478,0.02510460251046025
2017Q1,7,15,478,0.03138075313807531
2017Q1,8,13,478,0.027196652719665274
2017Q1,9,20,478,0.04184100418410042
2017Q1,10,14,478,0.029288702928870293
2017Q1,11,17,478,0.03556485355648536
2017Q1,12,10,478,0.02092050209205021
2017Q1,13,10,478,0.02092050209205021
2017Q1,14,9,478,0.01882845188284519
2017Q1,15,10,478,0.02092050209205021
2017Q1,16,14,478,0.029288702928870293
2017Q1,17,13,478,0.027196652719665274
2017Q1,18,8,478,0.016736401673640166
2017Q1,19,7,478,0.014644351464435146
2017Q1,20,6,478,0.012552301255230125
2017Q1,21,15,478,0.03138075313807531
2017Q1,22,6,478,0.012552301255230125
2017Q1,23,6,478,0.012552301255230125
2017Q1,24,5,478,0.010460251046025104
2017Q1,25,8,478,0.016736401673640166
2017Q1,26,9,478,0.01882845188284519
2017Q1,27,6,478,0.012552301255230125
2017Q1,28,10,478,0.02092050209205021
2017Q1,29,5,478,0.010460251046025104
2017Q1,30,5,478,0.010460251046025104
2017Q1,31,3,478,0.006276150627615063
2017Q1,32,4,478,0.008368200836820083
2017Q1,33,5,478,0.010460251046025104
2017Q1,34,13,478,0.027196652719665274
2017Q1,35,7,478,0.014644351464435146
2017Q1,36,5,478,0.010460251046025104
2017Q1,37,5,478,0.010460251046025104
2017Q1,38,11,478,0.02301255230125523
2017Q1,39,2,478,0.0041841004184100415
2017Q1,40,4,478,0.008368200836820083
2017Q1,41,10,478,0.02092050209205021
2017Q1,42,4,478,0.008368200836820083
2017Q1,43,10,478,0.02092050209205021
2017Q1,44,3,478,0.006276150627615063
2017Q1,45,1,478,0.0020920502092050207
2017Q1,46,4,478,0.008368200836820083
2017Q1,47,9,478,0.01882845188284519
2017Q1,48,6,478,0.012552301255230125
2017Q1,49,2,478,0.0041841004184100415
2017Q1,50,1,478,0.0020920502092050207
2017Q1,51,1,478,0.0020920502092050207
2017Q2,0,25,429,0.05827505827505827
2017Q2,1,18,429,0.04195804195804196
2017Q2,2,13,429,0.030303030303030304
2017Q2,3,29,429,0.0675990675990676
2017Q2,4,19,429,0.04428904428904429
2017Q2,5,22,429,0.05128205128205128
2017Q2,6,9,429,0.02097902097902098
2017Q2,7,10,429,0.023310023310023312
2017Q2,8,20,429,0.046620046620046623
2017Q2,9,14,429,0.03263403263403263
2017Q2,10,16,429,0.037296037296037296
2017Q2,11,15,429,0.03496503496503497
2017Q2,12,9,429,0.02097902097902098
2017Q2,13,6,429,0.013986013986013986
2017Q2,14,17,429,0.039627039627039624
2017Q2,15,7,429,0.016317016317016316
2017Q2,16,6,429,0.013986013986013986
2017Q2,17,8,429,0.018648018648018648
2017Q2,18,12,429,0.027972027972027972
2017Q2,19,10,429,0.023310023310023312
2017Q2,20,14,429,0.03263403263403263
2017Q2,21,4,429,0.009324009324009324
2017Q2,22,8,429,0.018648018648018648
2017Q2,23,7,429,0.016317016317016316
2017Q2,24,3,429,0.006993006993006993
2017Q2,25,5,429,0.011655011655011656
2017Q2,26,2,429,0.004662004662004662
2017Q2,27,4,429,0.009324009324009324
2017Q2,28,4,429,0.009324009324009324
2017Q2,29,2,429,0.004662004662004662
2017Q2,30,7,429,0.016317016317016316
2017Q2,31,4,429,0.009324009324009324
2017Q2,32,10,429,0.023310023310023312
2017Q2,33,13,429,0.030303030303030304
2017Q2,34,4,429,0.009324009324009324
2017Q2,35,3,429,0.006993006993006993
2017Q2,37,4,429,0.009324009324009324
2017Q2,38,4,429,0.009324009324009324
2017Q2,39,2,429,0.004662004662004662
2017Q2,40,4,429,0.009324009324009324
2017Q2,41,4,429,0.009324009324009324
2017Q2,42,6,429,0.013986013986013986
2017Q2,43,5,429,0.011655011655011656
2017Q2,44,4,429,0.009324009324009324
2017Q2,45,2,429,0.004662004662004662
2017Q2,47,3,429,0.006993006993006993
2017Q2,48,4,429,0.009324009324009324
2017Q2,49,1,429,0.002331002331002331
2017Q2,50,6,429,0.013986013986013986
2017Q2,51,1,429,0.002331002331002331
2017Q3,0,22,452,0.048672566371681415
2017Q3,1,27,452,0.059734513274336286
2017Q3,2,14,452,0.030973451327433628
2017Q3,3,17,452,0.03761061946902655
2017Q3,4,10,452,0.022123893805309734
2017Q3,5,15,452,0.033185840707964605
2017Q3,6,21,452,0.046460176991150445
2017Q3,7,12,452,0.02654867256637168
2017Q3,8,19,452,0.0420353982300885
2017Q3,9,8,452,0.017699115044247787
2017Q3,10,8,452,0.017699115044247787
2017Q3,11,12,452,0.02654867256637168
2017Q3,12,14,452,0.030973451327433628
2017Q3,13,8,452,0.017699115044247787
2017Q3,14,15,452,0.033185840707964605
2017Q3,15,11,452,0.024336283185840708
2017Q3,16,8,452,0.017699115044247787
2017Q3,17,14,452,0.030973451327433628
2017Q3,18,12,452,0.02654867256637168
2017Q3,19,15,452,0.033185840707964605
2017Q3,20,10,452,0.022123893805309734
2017Q3,21,11,452,0.024336283185840708
2017Q3,22,10,452,0.022123893805309734
2017Q3,23,10,452,0.022123893805309734
2017Q3,24,3,452,0.00663716814159292
2017Q3,25,7,452,0.015486725663716814
2017Q3,26,3,452,0.00663716814159292
2017Q3,27,8,452,0.017699115044247787
2017Q3,28,5,452,0.011061946902654867
2017Q3,29,8,452,0.017699115044247787
2017Q3,30,4,452,0.008849557522123894
2017Q3,31,5,452,0.011061946902654867
2017Q3,32,2,452,0.004424778761061947
2017Q3,33,11,452,0.024336283185840708
2017Q3,34,3,452,0.00663716814159292
2017Q3,35,2,452,0.004424778761061947
2017Q3,36,2,452,0.004424778761061947
2017Q3,37,7,452,0.015486725663716814
2017Q3,38,1,452,0.0022123893805309734
2017Q3,39,4,452,0.008849557522123894
2017Q3,40,7,452,0.015486725663716814
2017Q3,41,3,452,0.00663716814159292
2017Q3,42,7,452,0.015486725663716814
2017Q3,43,5,452,0.011061946902654867
2017Q3,44,2,452,0.004424778761061947
2017Q3,45,6,452,0.01327433628318584
2017Q3,46,1,452,0.0022123893805309734
2017Q3,47,3,452,0.00663716814159292
2017Q3,48,3,452,0.00663716814159292
2017Q3,49,8,452,0.017699115044247787
2017Q3,50,6,452,0.01327433628318584
2017Q3,51,3,452,0.00663716814159292
2017Q4,0,26,442,0.058823529411764705
2017Q4,1,21,442,0.04751131221719457
2017Q4,2,19,442,0.042986425339366516
2017Q4,3,21,442,0.04751131221719457
2017Q4,4,21,442,0.04751131221719457
2017Q4,5,14,442,0.03167420814479638
2017Q4,6,12,442,0.027149321266968326
2017Q4,7,12,442,0.027149321266968326
2017Q4,8,16,442,0.03619909502262444
2017Q4,9,14,442,0.03167420814479638
2017Q4,10,22,442,0.049773755656108594
2017Q4,11,13,442,0.029411764705882353
2017Q4,12,7,442,0.01583710407239819
2017Q4,13,7,442,0.01583710407239819
2017Q4,14,5,442,0.011312217194570135
2017Q4,15,15,442,0.033936651583710405
2017Q4,16,14,442,0.03167420814479638
2017Q4,17,16,442,0.03619909502262444
2017Q4,18,7,442,0.01583710407239819
2017Q4,19,5,442,0.011312217194570135
2017Q4,20,11,442,0.024886877828054297
2017Q4,21,4,442,0.00904977375565611
2017Q4,22,7,442,0.01583710407239819
2017Q4,23,11,442,0.024886877828054297
2017Q4,25,6,442,0.013574660633484163
2017Q4,26,7,442,0.01583710407239819
2017Q4,27,6,442,0.013574660633484163
2017Q4,28,6,442,0.013574660633484163
2017Q4,29,5,442,0.011312217194570135
2017Q4,30,3,442,0.006787330316742082
2017Q4,31,13,442,0.029411764705882353
2017Q4,32,4,442,0.00904977375565611
2017Q4,33,4,442,0.00904977375565611
2017Q4,34,4,442,0.00904977375565611
2017Q4,35,6,442,0.013574660633484163
2017Q4,36,1,442,0.0022624434389140274
2017Q4,37,5,442,0.011312217194570135
2017Q4,38,4,442,0.00904977375565611
2017Q4,39,4,442,0.00904977375565611
2017Q4,40,2,442,0.004524886877828055
2017Q4,41,2,442,0.004524886877828055
2017Q4,42,2,442,0.004524886877828055
2017Q4,43,3,442,0.006787330316742082
2017Q4,44,4,442,0.00904977375565611
2017Q4,45,13,442,0.029411764705882353
2017Q4,46,5,442,0.011312217194570135
2017Q4,47,1,442,0.0022624434389140274
2017Q4,48,3,442,0.006787330316742082
2017Q4,50,2,442,0.004524886877828055
2017Q4,51,7,442,0.01583710407239819
2018Q1,0,25,436,0.05733944954128441
2018Q1,1,13,436,0.02981651376146789
2018Q1,2,20,436,0.045871559633027525
2018Q1,3,19,436,0.04357798165137615
2018Q1,4,16,436,0.03669724770642202
2018Q1,5,7,436,0.016055045871559634
2018Q1,6,24,436,0.05504587155963303
2018Q1,7,19,436,0.04357798165137615
2018Q1,8,12,436,0.027522935779816515
2018Q1,9,16,436,0.03669724770642202
2018Q1,10,9,436,0.020642201834862386
2018Q1,11,14,436,0.03211009174311927
2018Q1,12,10,436,0.022935779816513763
2018Q1,13,13,436,0.02981651376146789
2018Q1,14,9,436,0.020642201834862386
2018Q1,15,10,436,0.022935779816513763
2018Q1,16,12,436,0.027522935779816515
2018Q1,17,13,436,0.02981651376146789
2018Q1,18,7,436,0.016055045871559634
2018Q1,19,10,436,0.022935779816513763
2018Q1,20,4,436,0.009174311926605505
2018Q1,21,4,436,0.009174311926605505
2018Q1,22,13,436,0.02981651376146789
2018Q1,23,12,436,0.027522935779816515
2018Q1,24,3,436,0.006880733944954129
2018Q1,25,7,436,0.016055045871559634
2018Q1,26,4,436,0.009174311926605505
2018Q1,27,8,436,0.01834862385321101
2018Q1,28,6,436,0.013761467889908258
2018Q1,29,2,436,0.0045871559633027525
2018Q1,30,10,436,0.022935779816513763
2018Q1,31,6,436,0.013761467889908258
2018Q1,32,5,436,0.011467889908256881
2018Q1,33,1,436,0.0022935779816513763
2018Q1,34,6,436,0.013761467889908258
2018Q1,35,11,436,0.02522935779816514
2018Q1,36,3,436,0.006880733944954129
2018Q1,37,5,436,0.011467889908256881
2018Q1,38,6,436,0.013761467889908258
2018Q1,39,5,436,0.011467889908256881
2018Q1,41,6,436,0.013761467889908258
2018Q1,42,12,436,0.027522935779816515
2018Q1,43,1,436,0.0022935779816513763
2018Q1,44,3,436,0.006880733944954129
2018Q1,45,3,436,0.006880733944954129
2018Q1,47,1,436,0.0022935779816513763
2018Q1,48,2,436,0.0045871559633027525
2018Q1,49,3,436,0.006880733944954129
2018Q1,50,2,436,0.0045871559633027525
2018Q1,51,4,436,0.009174311926605505
2018Q2,0,22,444,0.04954954954954955
2018Q2,1,18,444,0.04054054054054054
2018Q2,2,14,444,0.03153153153153153
2018Q2,3,21,444,0.0472972972972973
2018Q2,4,22,444,0.04954954954954955
2018Q2,5,18,444,0.04054054054054054
2018Q2,6,11,444,0.024774774774774775
2018Q2,7,14,444,0.03153153153153153
2018Q2,8,15,444,0.033783783783783786
2018Q2,9,10,444,0.02252252252252252
2018Q2,10,11,444,0.024774774774774775
2018Q2,11,11,444,0.024774774774774775
2018Q2,12,12,444,0.02702702702702703
2018Q2,13,12,444,0.02702702702702703
2018Q2,14,15,444,0.033783783783783786
2018Q2,15,15,444,0.033783783783783786
2018Q2,16,22,444,0.04954954954954955
2018Q2,17,4,444,0.009009009009009009
2018Q2,18,1,444,0.0022522522522522522
2018Q2,19,8,444,0.018018018018018018
2018Q2,20,9,444,0.02027027027027027
2018Q2,21,6,444,0.013513513513513514
2018Q2,22,5,444,0.01126126126126126
2018Q2,23,6,444,0.013513513513513514
2018Q2,24,2,444,0.0045045045045045045
2018Q2,25,10,444,0.02252252252252252
2018Q2,26,12,444,0.02702702702702703
2018Q2,27,2,444,0.0045045045045045045
2018Q2,28,11,444,0.024774774774774775
2018Q2,29,6,444,0.013513513513513514
2018Q2,30,6,444,0.013513513513513514
2018Q2,31,4,444,0.009009009009009009
2018Q2,32,3,444,0.006756756756756757
2018Q2,33,3,444,0.006756756756756757
2018Q2,34,4,444,0.009009009009009009
2018Q2,35,5,444,0.01126126126126126
2018Q2,36,3,444,0.006756756756756757
2018Q2,37,4,444,0.009009009009009009
2018Q2,38,5,444,0.01126126126126126
2018Q2,39,4,444,0.009009009009009009
2018Q2,40,10,444,0.02252252252252252
2018Q2,41,3,444,0.006756756756756757
2018Q2,42,14,444,0.03153153153153153
2018Q2,43,3,444,0.006756756756756757
2018Q2,44,8,444,0.018018018018018018
2018Q2,45,2,444,0.0045045045045045045
2018Q2,46,1,444,0.0022522522522522522
2018Q2,47,4,444,0.009009009009009009
2018Q2,48,6,444,0.013513513513513514
2018Q2,49,2,444,0.0045045045045045045
