quarter,n,overall_cosine,within_topic_cosine,overall_cosine_lo,overall_cosine_hi,within_topic_cosine_lo,within_topic_cosine_hi
2020Q2,400,0.12142545510080592,0.3569796611665244,0.11490225911177955,0.12818803409951887,0.3374549895987008,0.37599159642740426
2020Q3,431,0.12770446945124847,0.35532137048682694,0.12125596818387066,0.13403283905797514,0.33731577153160597,0.3748760296023292
2020Q4,447,0.11842634792528708,0.3594647405999645,0.11287396793542726,0.12434953326528161,0.34251239446347337,0.37819439596225063
2021Q1,418,0.12380687977251774,0.3617164820295536,0.11787292065906933,0.12989310485320252,0.34344952444199495,0.3801355321647775
2021Q2,362,0.12751453343022412,0.3723146211403488,0.12100636338155756,0.1339155331749094,0.3531495559806645,0.39238794387091136
2021Q3,369,0.1268267317586425,0.37875963271604524,0.12104752900135925,0.1328498273684001,0.35993430650531844,0.3993040152074865
2021Q4,308,0.12495833789996652,0.3863150296521546,0.11741238935043356,0.13335265592375098,0.36485961793734956,0.40827850767794444
2022Q1,223,0.13169264156833982,0.363850712560433,0.12354935016001237,0.14004799516016808,0.34342329475444455,0.38724438107517906
2022Q2,202,0.11878000842836894,0.3920564677314317,0.1098041192052627,0.127859562711358,0.3634887681249769,0.42210150250799855
2022Q3,295,0.12786930021987303,0.37781726981665503,0.11985609772787374,0.1354770632492648,0.35518314264011586,0.39973257690776554
2022Q4,304,0.13371201397467491,0.3823767541821744,0.12537575456604655,0.14267613132801155,0.3616618549030323,0.4063018614036424
2023Q1,265,0.12147779621169282,0.37478277940600985,0.11459942712324184,0.1286930183528703,0.34915294728046603,0.40128479209350343
2023Q2,236,0.1290229956411062,0.3623966010018348,0.12053063946448575,0.13800845946037152,0.3334644836771399,0.39515598395141516
2023Q3,217,0.12671090971606097,0.3872836530216759,0.11754367633209045,0.1362615600158826,0.35788495617675886,0.417358737438394
2023Q4,219,0.12406309806553831,0.384034832786871,0.11622982026518498,0.13258518664998237,0.35986009860489276,0.40818990897239676
2024Q1,216,0.12442825999595912,0.35852894623881815,0.11680338697530944,0.1321629513041928,0.3344941930628956,0.387316666921635
2024Q2,168,0.1402143784602205,0.3821529648427475,0.12832105318817216,0.15228857783910071,0.3586170621051963,0.40738206554293244
2024Q3,168,0.1269866619727823,0.3548577668377517,0.11786774244810486,0.13627502647159848,0.32666820466527274,0.3838199587365894
2024Q4,148,0.11875681423650537,0.3528490668438221,0.10836831377106444,0.13007729354486586,0.30980657003617096,0.3998276400912111
2025Q1,127,0.12791584323055386,0.4239526859518032,0.11516487035442474,0.14145318389492778,0.38694534081064613,0.46377622671898167
2025Q2,104,0.12274038404443238,0.4010011730020682,0.10788118448944967,0.13890688642078017,0.36667903544297437,0.440201998314159
2025Q3,95,0.12188863644648157,0.39734178756558214,0.10866923434900423,0.13669620044129735,0.3714207418027034,0.4391803258460272
2025Q4,117,0.12730219838542783,0.3953458824145135,0.1143792618206699,0.14048601886707363,0.35249054307031397,0.43824640950190774
2026Q1,62,0.12372583593462583,0.3862334588290297,0.10802818015060914,0.140842033213722,0.3422524993075718,0.4249629942468963
2026Q2,64,0.12808164001826783,0.44257905488919774,0.1105720816341677,0.14542273263448022,0.41208112301584565,0.4750976286573988
