quarter,n,overall_cosine,within_topic_cosine,overall_cosine_lo,overall_cosine_hi,within_topic_cosine_lo,within_topic_cosine_hi
2018Q4,800,0.13116021031506872,0.3645913597776145,0.12611474842395845,0.13657644923335796,0.3530446152135072,0.3763400567311913
2019Q1,800,0.12928980998978687,0.3695816656347296,0.12438656446884806,0.1342055119231371,0.35689205395790363,0.38219194011872987
2019Q2,800,0.1278643702020549,0.3721774200164345,0.12299259843361064,0.13228550858876692,0.3595820616784038,0.3845508075278187
2019Q3,800,0.12268190778934851,0.3679403326489917,0.11805561403372486,0.12742604004741653,0.35443362226839276,0.3801008789925686
2019Q4,800,0.11989154681999033,0.3597951787655206,0.11540105397425503,0.12422876583844433,0.347781244474042,0.372196640965929
2020Q1,800,0.12231349387681638,0.375727783038419,0.11797484679487784,0.12653199050721023,0.3635599698683389,0.3896510879778226
2020Q2,800,0.12253469132660547,0.35180151022625705,0.1177690752302559,0.127107829859018,0.34080212842964147,0.3640607671294238
2020Q3,800,0.12410740688769234,0.3600556092751694,0.11957730485857901,0.12831621376149793,0.3475551894109511,0.37372022686994255
2020Q4,800,0.12046885449987146,0.3553819496769934,0.11589598299274163,0.12520389863476158,0.34315143491128886,0.36901582829841617
2021Q1,800,0.1227877167119573,0.34627160156190334,0.1183252820572751,0.12759154600401665,0.33327190451707667,0.3577861736791433
2021Q2,673,0.12408556642537172,0.3538103739825027,0.11905844388758703,0.129070816935851,0.3399896019804907,0.3671681966947673
2021Q3,661,0.12593493323510746,0.36959631194211784,0.12100465283995603,0.1309215139084106,0.35537119852092425,0.383779132235456
2021Q4,550,0.12637818421431404,0.36194797217519836,0.12062520901564716,0.13294321849422472,0.3463306379660807,0.37884964394954845
2022Q1,454,0.12443026548988449,0.35000819388814086,0.11842090547962447,0.1306231687587872,0.3334239893670543,0.3678362653611635
2022Q2,391,0.11894538347127598,0.3720948507865724,0.11293718320459784,0.1252093801574717,0.3551180241424357,0.38774258756402413
2022Q3,507,0.12667103177100367,0.3650272548719287,0.12085089896206588,0.13279425049339444,0.3488179486962707,0.38099997587376916
2022Q4,576,0.13504737045503112,0.3869654036736278,0.1287626159662904,0.14137373098665115,0.37207359785694155,0.40238857651639537
2023Q1,490,0.12014281260554863,0.37275800445416346,0.1149503364006943,0.12526444216300078,0.3556773041553081,0.3900779047079754
2023Q2,434,0.12688327567083924,0.3514651854622809,0.12013815869158014,0.13338571664269505,0.331652603006383,0.37108223532005763
2023Q3,400,0.11990469840538048,0.37950345795694956,0.11332151281214038,0.12683464066525824,0.3604412194364956,0.399738084907894
2023Q4,436,0.12569556320885203,0.36370844540159936,0.11974056309658779,0.13180726815632288,0.34699336480351034,0.37971896322232856
2024Q1,424,0.11997434728492928,0.3622701859436194,0.11403752359519251,0.1262099913128175,0.344134495510572,0.3812744627368721
2024Q2,329,0.13027887950187764,0.3745184985966755,0.12306232490237973,0.13805145822875783,0.354701309239575,0.39480516745718525
2024Q3,305,0.12543718704459147,0.3468461118839161,0.11757765695606297,0.13259262507679934,0.3270434171950553,0.3679930988315478
2024Q4,299,0.12138016874190954,0.38502655968121335,0.11359549997790479,0.12905656778686697,0.3650164799703501,0.40690138859875324
2025Q1,264,0.13071300753280216,0.39358531133203933,0.1222560564671206,0.13880942715641575,0.37078690959382843,0.416207043217182
2025Q2,181,0.11942438773099981,0.3973726884615286,0.10812799363869793,0.12999484381926435,0.36821544476981927,0.4313145890457863
2025Q3,185,0.12009195269246536,0.3755019846456985,0.109640902610209,0.1309920946256837,0.3512673027783687,0.40318173093887527
2025Q4,220,0.12225967494308625,0.3886148251894447,0.11259626688647623,0.13137869614170386,0.3611621689027402,0.41648758380743583
2026Q1,115,0.11934952870351095,0.3370937126891988,0.10657982474852805,0.13290146664413455,0.29288003240289356,0.3908800131541054
2026Q2,107,0.11884994361782723,0.41878687071322146,0.10740151343867443,0.13156114318793166,0.37204129979136064,0.47347516268122664
