corpus,metric,n_quarters,pre_slope,slope_change,slope_change_p,post_slope,mk_tau_post,mk_p_post,prepost_diff,prepost_p
Seasoned Advice,overall_cosine,64,-0.00023788123677933307,-0.0002862101720096094,0.12377229197818718,-0.0005240914087889426,-0.3904761904761905,0.04629247541540862,-0.003725109161641149,0.9927
Seasoned Advice,within_cosine,64,-5.613568448149686e-05,0.0009564076188205621,0.143486380343262,0.0009002719343390652,0.1619047619047619,0.43511891093211363,0.003133852503977408,0.233
Seasoned Advice,between_cosine,64,-0.00024007366560486456,-0.00036558788087875097,0.05415964254832139,-0.0006056615464836155,-0.40952380952380957,0.03589723736788882,-0.0041662496269721655,0.9961
Seasoned Advice,eff_topics,64,-0.006168471822636936,-0.7077623855942767,3.6554324087457076e-07,-0.7139308574169136,-0.6761904761904762,0.00019989992034469547,-4.4069552623986255,1.0
Seasoned Advice,comp_jsd,64,0.00016352446350597244,0.007298668269094908,9.092618333467471e-07,0.0074621927326008804,0.7142857142857143,6.710364303783617e-05,0.04468812043335224,0.0
Seasoned Advice,between_centroid_cosine,64,-0.0006008626246490976,-0.007311542422520006,2.1405626627546814e-18,-0.007912405047169103,-0.8476190476190477,4.0734605880108527e-07,-0.06431918426472602,1.0
Seasoned Advice,mc_between_cosine,64,-1.470521332340603e-05,-0.0005446699583176477,1.3484588396815388e-06,-0.0005593751716410537,-0.8095238095238096,2.2746672052227607e-06,-0.003239601588795245,1.0
