quarter,n,n_sample,n_topics,p_within,overall_cosine,within_cosine,between_cosine,mc_overall_cosine,mc_between_cosine,between_centroid_cosine,eff_topics,topic_entropy,comp_jsd
2014Q4,800,800,50,0.02300375469336671,0.10477190056978906,0.2848743848249505,0.10053131787832603,-0.0012187762148904346,-0.00600514803205133,0.29212699919993984,44.66269682627296,3.7991386303092654,0.02272719576637588
2015Q1,800,800,50,0.02312578222778473,0.1119637745159328,0.2980131355923372,0.10755938249739488,-0.0012204894260635865,-0.006128947698241941,0.30074651296547694,44.71505514977601,3.8003102491592538,0.02302879690775425
2015Q2,800,800,50,0.022384230287859824,0.12081600777089836,0.2992847434711827,0.11672965257608123,-0.001210699980212885,-0.005803943708112686,0.31534591519007504,45.3606400286686,3.8146447692994183,0.023528413845998745
2015Q3,800,800,50,0.02423028785982478,0.11468509606952636,0.2925492670891576,0.11026837764699791,-0.001222030454305834,-0.006208859242052782,0.3026330018035774,43.21516872682214,3.766191561554775,0.026925592150454196
2015Q4,800,800,50,0.023692115143929913,0.11626710562318282,0.297242649559299,0.11187536251460195,-0.0012172506052027419,-0.006158021907346241,0.3172552278977577,44.16655727684711,3.7879678800044685,0.029449246668206724
2016Q1,800,800,50,0.025021902377972464,0.11850027487135352,0.29496949612578544,0.11397135710621104,-0.001215732189448996,-0.0063178396485816,0.30635965484937666,42.814887085499954,3.7568858712096995,0.030531167566033236
2016Q2,800,800,50,0.023260325406758448,0.1084398472475831,0.28630888352192746,0.10420402907499712,-0.001217985464623664,-0.005954181004020419,0.2936899731791116,44.54021504170549,3.796392489875615,0.022855690707840326
2016Q3,800,800,50,0.023892365456821028,0.11235499615449397,0.2867749421730672,0.10808568717077205,-0.0012281696642761667,-0.006072220465349466,0.29926794969214343,43.98863674225673,3.783931344706673,0.025231952389159408
2016Q4,800,800,50,0.023607634543178973,0.1168941490461902,0.2928716870199866,0.11263928844785882,-0.0012153693520546242,-0.0060022987949794075,0.3092915976834976,44.142880340190146,3.7874316533482197,0.021545400428425884
2017Q1,800,800,50,0.02216520650813517,0.11476408808180816,0.29588949663327985,0.11065840263153161,-0.001226018297756244,-0.005904453991204792,0.3124225235152025,45.73115551809871,3.822779805623167,0.017530339636533655
2017Q2,784,784,49,0.024005004300570804,0.11924626221367672,0.2962958969842091,0.11489165254579069,-0.0012496783363285717,-0.006176599941727857,0.32014727717077135,43.370260340052575,3.76977396059736,0.029164927109521642
2017Q3,800,800,50,0.02286921151439299,0.11716023657354353,0.3031689220003205,0.11280680505683537,-0.001223280242824017,-0.006101830630890211,0.3052119258945532,45.014889744308554,3.8069933182474007,0.027124585779442035
2017Q4,800,800,50,0.0226188986232791,0.10763709635194567,0.290731141635065,0.10339986929389076,-0.0012243027096964917,-0.0060176890955329606,0.297176038411156,45.29275043735581,3.8131469851866453,0.02110668333443736
2018Q1,800,800,50,0.02468397997496871,0.11555323065558093,0.30048674559861754,0.11087280391611515,-0.0012183272683118015,-0.006393426511060884,0.30080936079092463,43.1125945517631,3.763815171400899,0.027715792064268288
2018Q2,800,800,50,0.023388610763454318,0.11915130419393011,0.3027349222243867,0.11475470813537131,-0.0012164322641690518,-0.006110930357345673,0.31027150453384655,44.42527467033684,3.79380855680915,0.02997296504660827
2018Q3,800,800,50,0.02396433041301627,0.10261014235510948,0.3094448801832824,0.0975317869705144,-0.0012279285157365412,-0.0069268593910142215,0.2834932415053578,44.01746344637069,3.7845864516841012,0.02613366700064273
2018Q4,800,800,50,0.023369837296620777,0.10989243241860573,0.30448396680652584,0.1052360408062911,-0.0012264010111764977,-0.006536446907234437,0.3090719899797483,44.56983160206948,3.7970572086715304,0.027617765068869104
2019Q1,800,800,50,0.023319774718398,0.1107351272416081,0.30269298686330304,0.1061518317822236,-0.0012285671076718112,-0.006405562808245307,0.3106480675464503,44.74287010904155,3.8009321048546862,0.025754960951417483
2019Q2,800,800,50,0.026167083854818522,0.11305977735469261,0.31192943828810776,0.10771611007096302,-0.0012206858301545627,-0.007352781308970838,0.30857902384424096,42.40191799877299,3.747193597034921,0.03628397233632669
2019Q3,800,800,50,0.02490613266583229,0.12118391270155679,0.3143815043564217,0.11624920332672453,-0.0012169967200196983,-0.0066382598780780665,0.3121199526571647,43.20996663466045,3.766071177776463,0.03259521363467457
2019Q4,800,800,49,0.02502503128911139,0.10831895719178092,0.2834568783548423,0.10382362951910178,-0.0012253843602720938,-0.006342085053785796,0.30737139290729976,42.78683272028176,3.756230408532401,0.03351817094348155
2020Q1,800,800,50,0.022600125156445557,0.11389275862735625,0.3027035054740912,0.10952694416446696,-0.0012221381115895774,-0.006175473959787635,0.2987214147857334,45.22565813002697,3.811664583525435,0.018530624557923092
2020Q2,800,800,50,0.0243648310387985,0.11396881978080772,0.3083640572484011,0.10911412894315775,-0.0012166958776948194,-0.006652348607187596,0.29786645034375425,43.65292725131221,3.7762703419227956,0.033227296952084893
2020Q3,800,800,50,0.023695244055068836,0.1137338710726722,0.3081381128598434,0.10901561488633496,-0.0012224895558168001,-0.0065687522870467125,0.3092495949173257,44.312264288440204,3.791261484976426,0.02565501429678379
2020Q4,800,800,50,0.02323529411764706,0.11362609714336867,0.2927135326556437,0.10936596242326338,-0.001220049345037025,-0.006092214012735877,0.3049352660979444,44.45743100095904,3.794532124611959,0.02597330718851512
2021Q1,800,800,50,0.023951814768460575,0.12091311423347038,0.31406715521286027,0.11617319474863419,-0.0012093843530387614,-0.0065306448232815995,0.3128164355780423,43.89108111857017,3.7817111358545077,0.024323196770299375
2021Q2,800,800,50,0.02504380475594493,0.11726894929408185,0.29743757521356884,0.11264093840222325,-0.0012066296055541995,-0.006383113814833962,0.3007668426235165,42.53263356992141,3.750271629989407,0.02910409086144937
2021Q3,800,800,50,0.023401126408010012,0.11247824040180666,0.30518000587088845,0.10786074749378938,-0.0012165157986171254,-0.006315571483896653,0.2954382323974771,44.613259821895724,3.7980311202631896,0.021287210936480897
2021Q4,747,747,50,0.023802089501886007,0.11937353580724397,0.3054310942229697,0.11483699807213063,-0.001305348791579972,-0.006389732558093532,0.30879497275814205,43.74901081259122,3.7784690025500987,0.02792634508989131
2022Q1,800,800,50,0.02614518147684606,0.11558413051622035,0.29431751505834325,0.11078565677460935,-0.0012189893309987455,-0.006617561925113721,0.3090562717634723,42.09168727392942,3.739850269266471,0.03798076913670342
2022Q2,800,800,50,0.025125156445556945,0.11449662252614645,0.29120478157176105,0.10994237623434594,-0.0012185780207635553,-0.006381174877983113,0.3017257119830753,42.59267401955477,3.751682267114599,0.029062609899670314
