quarter,n,overall_cosine,within_topic_cosine,overall_cosine_lo,overall_cosine_hi,within_topic_cosine_lo,within_topic_cosine_hi
2017Q4,800,0.10778173584228404,0.3812246602222934,0.10357122250146503,0.11256149761755893,0.36911704606402995,0.3942739771405132
2018Q1,800,0.11355623700356413,0.3719752098281355,0.10861658054547628,0.11855908087747126,0.3570836972749149,0.3868358296213484
2018Q2,800,0.11803081854573627,0.3800883308820982,0.11276421159379534,0.12277242078853687,0.36549957582896014,0.393541313890748
2018Q3,800,0.10552379083277592,0.3724213113287583,0.10105487860602201,0.11031954951937065,0.3593437580987306,0.38628356076784376
2018Q4,800,0.11236714172176464,0.3861067690561627,0.10792936916479268,0.11735725681124044,0.3728420732991704,0.40022941318618377
2019Q1,800,0.11033713237590397,0.392824615409727,0.10579201323019304,0.11484893583292032,0.37896944294986795,0.4066242502928159
2019Q2,800,0.11278829166972625,0.378857934775919,0.108056999370949,0.11743292709914671,0.3671622559748478,0.39172746537672726
2019Q3,800,0.12003445512582962,0.41112046083057674,0.11521943303813313,0.12507964012519546,0.3964784082131303,0.4248255167760151
2019Q4,800,0.11013063047571321,0.36780197194877673,0.10575167055407657,0.11467650188483612,0.35419253516720484,0.3822200811918109
2020Q1,800,0.11368642077846577,0.3808677577891683,0.10888412283535454,0.11818665224590075,0.3673663046979268,0.3954282606190597
2020Q2,800,0.11413081236244418,0.3792444455308621,0.10899846956482927,0.11898502418561882,0.3651945513546612,0.3928902460585876
2020Q3,800,0.11383832311232177,0.39361905624489196,0.10917894451275566,0.11911058902645763,0.38164248421694075,0.4048655312924286
2020Q4,800,0.11348190580768969,0.38432635632384365,0.10852604659032929,0.11870044896301389,0.36906501907608735,0.3999105492421874
2021Q1,800,0.12155179570048348,0.39511607808535265,0.11654957650671924,0.1269702101623538,0.3828176445256461,0.40734098452965106
2021Q2,800,0.11610003156921342,0.36957245049935716,0.11083894947757668,0.12137250269891957,0.3565680346704799,0.38239099278363037
2021Q3,800,0.11194232020870754,0.3693130451095989,0.10711265447567574,0.11668502589039283,0.3548696131424216,0.38278042275467417
2021Q4,747,0.11937353580724397,0.3936509800168949,0.11409368404226622,0.12440436627362014,0.3774905858427458,0.4103020027460484
2022Q1,800,0.11631187735124585,0.3758291867614787,0.11128746235119949,0.12129650182224579,0.36237657392798833,0.39039253736062746
2022Q2,800,0.11367289383863573,0.3730244317768504,0.10838860023004286,0.11846172947037197,0.3586606606654207,0.3869951226608805
2022Q3,800,0.11019799772624445,0.392049679938733,0.10512406457737909,0.1152055858142759,0.3760478268406681,0.4068030102697001
2022Q4,800,0.10950902608395838,0.3771702928666062,0.10506339480091,0.11436983136931411,0.3630936157846216,0.3925739199150014
2023Q1,800,0.11257963847463659,0.3652724924033806,0.1077251779305185,0.11703973544191722,0.35267797882228524,0.379147283041118
2023Q2,800,0.11669266156296076,0.37234409223539566,0.11191082121226954,0.12156885603493309,0.3585930235619112,0.3870915147485688
2023Q3,800,0.1182380120203576,0.3761817692595156,0.11288774368444998,0.12334419834667107,0.36138641460597787,0.3901674542777952
2023Q4,800,0.12950052678466958,0.38857409532997583,0.12439624979962324,0.1354637844247989,0.37489587031434235,0.40284137337768994
2024Q1,800,0.12270650532240383,0.36800235787718744,0.1167343783561135,0.12829492046620414,0.3519773296094697,0.38259964706736976
2024Q2,800,0.1270960148519966,0.3928110846840596,0.12185213162184201,0.1325044850353307,0.3775534889875635,0.407739644282598
2024Q3,800,0.1228741098960584,0.3991076282513329,0.11734239486568251,0.128404587086625,0.3843553041042879,0.4146645019094562
2024Q4,800,0.13540610958867016,0.386812533260983,0.12907333883223507,0.1411387840911574,0.37266105041466013,0.400224414586754
2025Q1,800,0.12456907785393015,0.399912648285796,0.11924538094252073,0.12984319753381302,0.3869660087461066,0.4135075408027072
2025Q2,800,0.12474297557000368,0.3773701038683675,0.11972926993444521,0.13053253178909988,0.36214132245468716,0.39135014196547974
2025Q3,800,0.12585159818870278,0.38273348470557345,0.12091932959079146,0.1314408622410015,0.36874626655451825,0.3980201571473768
2025Q4,800,0.123565489661822,0.38751896193327123,0.11851403814309229,0.12880955816303918,0.3734496248208602,0.4025998806303998
2026Q1,800,0.13259151420809032,0.3633550746266376,0.12697837846679208,0.13799472408862654,0.34890054527068004,0.3782352346764194
