quarter,n,overall_cosine,within_topic_cosine,overall_cosine_lo,overall_cosine_hi,within_topic_cosine_lo,within_topic_cosine_hi
2011Q2,278,0.12714080447687906,0.43303947893633027,0.11892048146440355,0.1355485967371041,0.4091529590239193,0.4573200493285011
2011Q3,337,0.14534273622968552,0.3772557546989982,0.1372827699466824,0.15360462673248784,0.3512106918657365,0.404688385219408
2011Q4,274,0.12165494864216311,0.3819120106075389,0.1126991947366102,0.12991666027342066,0.35654693409162014,0.41057369969632657
2012Q1,216,0.1280194034432602,0.39287937903239567,0.11868631669526668,0.13856598631574302,0.36728258167147987,0.4244232925788147
2012Q2,299,0.1343859410524648,0.3701867279033911,0.12625999629016227,0.14187170354506465,0.3429932653539311,0.39720012306886004
2012Q3,264,0.1375994120812133,0.3838718910280662,0.12919757410696417,0.14621503720488552,0.35807249272050024,0.41112579412871053
2012Q4,317,0.12427477846379666,0.37148415492753795,0.11673933238208899,0.13205847009311622,0.35113253581681625,0.395721643180362
2013Q1,342,0.13602946941495042,0.3971241660870579,0.12808790505108741,0.14490062198605602,0.3749050273112964,0.41807051557262426
2013Q2,387,0.12787804411938655,0.38050224881978717,0.12130701219060183,0.13482416442001294,0.36065388909086576,0.4003490732676933
2013Q3,353,0.1262164012895467,0.3835849610742315,0.11830204778458332,0.13362643969839316,0.35732943914815696,0.4118248647715757
2013Q4,409,0.14015187523534867,0.38626186998696216,0.13296164388805282,0.1470236185603874,0.36469072994251417,0.4066993629176525
2014Q1,549,0.13027009805233955,0.37499550222677347,0.12426032986004155,0.1363618727681473,0.3592349402363868,0.3912390041021003
2014Q2,611,0.11816741382831347,0.34357222883367905,0.11282295285275017,0.12373027079027463,0.3260121696395633,0.36189898409323096
2014Q3,628,0.12415544237954415,0.3437021797117792,0.11851331446062369,0.12973970167560717,0.3280879045257531,0.35870253533633145
2014Q4,611,0.1200462499140997,0.36119049581848794,0.11436305995835509,0.1259857576082164,0.34539882599372085,0.37787855781462293
2015Q1,631,0.12656413764731678,0.3743439859030122,0.12105126189589822,0.13236785802362286,0.35908443378546384,0.3897212499840976
2015Q2,612,0.13395874774857444,0.3697171199987857,0.12821995522447802,0.1400999900221677,0.35538374778056014,0.3849514286335837
2015Q3,630,0.13207644740366084,0.36670374913257536,0.12657861572773046,0.137658048634703,0.3507663985749066,0.38295803887898555
2015Q4,653,0.13228103247848805,0.3601568602865264,0.12665294104016275,0.1376475466726063,0.34528142633653675,0.3751654013918373
2016Q1,641,0.1363039302128783,0.3691335892570293,0.13049915702321213,0.14232913806705386,0.35311112429621433,0.3853265729273429
2016Q2,630,0.1257288624796726,0.3614689570307019,0.11976812396380467,0.13170749026553752,0.3460171295672537,0.3796600520024731
2016Q3,632,0.1274115019483631,0.3535048167044666,0.1220509239984575,0.1330115477700624,0.339379989252054,0.3686540323205149
2016Q4,626,0.13703755363599376,0.3499191128824242,0.13180148967761637,0.1432453488005165,0.33547252765159313,0.3651662186357097
2017Q1,640,0.1337741378005991,0.3534779229998185,0.12820299650251044,0.13908413770526723,0.33928746192921394,0.36659130230954795
2017Q2,622,0.13658991615590615,0.3618641915682351,0.1314985725560053,0.1418972019764631,0.346383646089926,0.37751351082812673
2017Q3,646,0.1322120830595973,0.3737510602601103,0.1271376209553357,0.13835439699244262,0.35726124623473005,0.3905925765232363
2017Q4,645,0.12234308190878464,0.3676226433844358,0.11743349891834608,0.1279304662946273,0.35340357451972876,0.38235180706810185
2018Q1,661,0.1286232519924665,0.3686785821707582,0.12271336254476858,0.13395774283717207,0.35355772652401535,0.3854185636018435
2018Q2,643,0.13923360178323366,0.3783171158910182,0.13367765532242307,0.14488441530303361,0.3646411557416811,0.39310925585409395
2018Q3,649,0.12069762225640647,0.3920541839777828,0.11574329391629942,0.1256798854955787,0.3762855800964406,0.4067477126120808
2018Q4,663,0.13021157966677008,0.370183571978903,0.1249461913077631,0.13543187721471306,0.3561819048793113,0.38487919947046
2019Q1,635,0.13057714022267478,0.37437257750134345,0.1254739919348977,0.1362376213584114,0.3586329876080055,0.3901815263866956
2019Q2,656,0.1342021285781715,0.36649978626059404,0.1286471900129309,0.1397926960816158,0.3520619939748975,0.38099909917919855
2019Q3,684,0.1381009752668401,0.387798478319845,0.1330299521978793,0.14341866073687037,0.3725241833426447,0.4012619846678627
2019Q4,658,0.12729635432163683,0.3492914734591517,0.1219805581684639,0.13291271935637733,0.33466723852423885,0.36626672250562714
2020Q1,655,0.1320564553245517,0.3802013115856383,0.1267447928093598,0.13731002140884557,0.3640276246610701,0.39724763869469065
2020Q2,619,0.13499328968982754,0.37625693146470907,0.1293997751596901,0.14061678780386383,0.35946967909196886,0.3933991540849909
2020Q3,634,0.13201066164336317,0.38032220750358325,0.12667968004240346,0.1378775358487298,0.36646835778375414,0.3939234448061553
2020Q4,655,0.13032100158645613,0.37310116114267944,0.12532154238983667,0.13621273623811317,0.3567349144624088,0.39101110611869766
2021Q1,633,0.1372497258127629,0.3692751208158392,0.13098683817592877,0.1433843461063419,0.354115916554564,0.3835272066901422
2021Q2,659,0.1343526612334255,0.35219156552986136,0.1283503020714952,0.14045836436121867,0.33643031447837035,0.367862674267477
2021Q3,627,0.12627354709134245,0.3529549458774346,0.12039293907389219,0.1313821499423615,0.3372257182881649,0.3692329597204985
2021Q4,604,0.13785198466538384,0.3768288318122374,0.132011073799377,0.14392090976385055,0.3615192866115418,0.39324085542473297
2022Q1,652,0.13121209530364403,0.36056358473326855,0.1256744781302572,0.1370488546428614,0.343151725481501,0.3782028010267906
2022Q2,659,0.13068626936214345,0.36056423589819403,0.12511629786724998,0.13609877126810838,0.34278073157600264,0.37731834940690523
2022Q3,671,0.12687316132600698,0.37299682573952864,0.12140747465377354,0.13319671266549005,0.3582681387975293,0.390285166185124
2022Q4,660,0.12579577055730082,0.34643242745854774,0.11983475340031897,0.13181199685077796,0.33083398613897536,0.3625894673062918
2023Q1,637,0.12779356544796944,0.35662366485640823,0.12202123416832568,0.1333547287657717,0.33810836418626083,0.3747939000817061
2023Q2,649,0.13381342070703559,0.34825850059716884,0.12757579436219668,0.13986270021715186,0.3318910496648263,0.36660598223629165
2023Q3,631,0.13875614268454955,0.3790249802102225,0.13231381729974548,0.14523049912752994,0.364716167950778,0.3935404029677582
2023Q4,616,0.14005875315764799,0.3739538188293363,0.1341974745024947,0.1457751191030603,0.3596098954664432,0.38858396829897457
2024Q1,622,0.13695404280835166,0.3527673018940764,0.12985234173075388,0.1439861219342405,0.33729920051283413,0.369113166641063
2024Q2,627,0.13875883688767207,0.3644191915985266,0.1327537158701971,0.1451395901637256,0.34954568000379704,0.37978705923958794
2024Q3,636,0.14189706147906692,0.37364666715998035,0.13566548226202677,0.14793409230340757,0.35812074424003915,0.3895801972380083
2024Q4,618,0.1542922629624878,0.3545440477897077,0.1482188589043192,0.16154614420008376,0.3395743754572627,0.37069879637451186
2025Q1,636,0.13984263294278718,0.389516733170662,0.13430421443267598,0.14604676937122066,0.3758671511705811,0.40421042979943367
2025Q2,604,0.14290177466104198,0.36560469182707334,0.13611458227740383,0.14961335217674906,0.3488116365940267,0.382963361191601
2025Q3,593,0.14265396612539893,0.3717613525771642,0.13653737182615963,0.14920076235768173,0.3548950987920917,0.3880041888346166
2025Q4,615,0.14320018994352676,0.37526741379534984,0.13709131098557278,0.14908829593399267,0.35920199711791456,0.3908585807471252
2026Q1,617,0.14959494860355993,0.35606777778858995,0.1428068523330943,0.1564215340394566,0.3391003909821635,0.3725491058664854
2026Q2,623,0.15194713765249318,0.3832845301178543,0.14567834430476498,0.15816284413564863,0.36886028445153307,0.3992373770111678
