corpus,metric,n_quarters,pre_slope,slope_change,slope_change_p,post_slope,mk_tau_post,mk_p_post,prepost_diff,prepost_p
Philosophy,overall_cosine,61,-3.4237729580743385e-05,0.0012432848630428647,4.766910593820049e-06,0.0012090471334621213,0.6571428571428571,0.00033037090163412914,0.010237084200254251,0.0
Philosophy,within_cosine,61,-0.00018471411932601776,0.0009249221341713977,0.19750334663231728,0.0007402080148453799,0.08571428571428572,0.6971814254173712,-0.0030424187834104943,0.8265
Philosophy,between_cosine,61,-2.3909411447836116e-05,0.0012478433604779795,5.852610247485897e-06,0.0012239339490301433,0.6571428571428571,0.00033037090163412914,0.010270444964810138,0.0
Philosophy,eff_topics,61,0.06367378747910757,-0.06924958593026241,0.4060290069194795,-0.0055757984511548425,0.08571428571428572,0.6971814254173712,-1.4200858609145541,0.9995
Philosophy,comp_jsd,61,-0.0006956510789585141,0.0005592516521909499,0.22178443022526972,-0.00013639942676756426,-0.08571428571428572,0.6971814254173712,0.011331324506304245,0.0013
Philosophy,between_centroid_cosine,61,0.0011089022759497064,7.749707982142003e-05,0.8947052318298025,0.0011863993557711264,0.40952380952380957,0.03589723736788882,0.019544793425318674,0.0
Philosophy,mc_between_cosine,61,4.3413311558309295e-05,-1.6285627867194333e-05,0.5212209280960494,2.7127683691114962e-05,0.29523809523809524,0.13946285911906778,0.00039450213261360816,0.0087
