quarter,volume,n_50,cos_50,ttr_50,mtld_50,n_100,cos_100,ttr_100,mtld_100,n_150,cos_150,ttr_150,mtld_150,n_200,cos_200,ttr_200,mtld_200
2014Q2,1088,922,0.010239317468712875,0.7740347071583515,67.06681207518025,767,0.015322989355268882,0.667496740547588,71.89575161668648,611,0.01905341681676898,0.6070376432078559,70.69498741400145,473,0.022243944240786583,0.5659196617336151,70.861008388871
2014Q3,1181,931,0.010083757252297824,0.7781740064446832,69.40614359535812,782,0.015389023793803585,0.6644373401534526,71.97154079626779,611,0.019225221395722834,0.6074740861974904,73.01383182935737,485,0.023487797451220607,0.5671134020618556,73.01407760573021
2014Q4,1013,916,0.009812276953180182,0.7770087336244541,68.66949667572015,760,0.015251328643535423,0.6743289473684211,75.71677679476211,606,0.019581523981660364,0.6157315731573157,75.37269487032604,473,0.023213588707148486,0.5759725158562367,76.7291233654961
2015Q1,941,881,0.010552963541473028,0.7735300794551646,67.69926936875997,734,0.016064183532684406,0.6732152588555859,74.3999105252959,560,0.019946257467395968,0.6151904761904762,74.74664778509106,422,0.023120862467838288,0.5734004739336493,74.16590670097551
2015Q2,1156,938,0.010639765036820275,0.7773560767590618,69.42050613238128,766,0.016008169043913,0.6730809399477807,74.62797075203639,615,0.02033447875326758,0.6131707317073171,73.69009414997619,465,0.023546776064236694,0.5754516129032258,74.96606179919952
2015Q3,980,928,0.009645165206925245,0.7759051724137931,68.56592861273491,785,0.015117625827138562,0.6749171974522292,75.03415107288427,638,0.01945777351265022,0.6198432601880879,76.47984426943435,502,0.022854740581101225,0.5790737051792828,77.18458638959041
2015Q4,1665,961,0.009960052300759246,0.7803329864724247,70.86499406119421,822,0.015240384156707821,0.677189781021898,76.47565502375016,669,0.019407628788644094,0.6218634778276033,79.002997667907,519,0.02323154062437919,0.5824181117533718,78.50803449707138
2016Q1,1312,953,0.010355070942768082,0.7752570828961176,68.85925045495893,803,0.01555950791920368,0.674719800747198,75.44183582410336,655,0.019548752888073003,0.6173638676844784,76.92856332623417,504,0.023138259395872843,0.5813095238095238,77.69076720741445
2016Q2,1043,941,0.009530790820150322,0.7741551540913921,68.57309162710648,794,0.014821834783456916,0.6702770780856424,74.77369325939671,650,0.018580695988531282,0.6143692307692308,75.97905581496121,524,0.021796842666729134,0.5741793893129771,74.90267191350615
2016Q3,952,889,0.009785292011545061,0.7730933633295838,68.1765175493514,764,0.014727194829502115,0.668586387434555,73.61665863872845,629,0.01843434160805148,0.6122734499205088,73.2066248720994,503,0.02180672546601573,0.5760337972166998,74.53177472377227
2016Q4,956,883,0.010094001904986948,0.7718233295583239,67.48545038619923,738,0.01543832957954893,0.6714498644986451,73.91455469596009,616,0.019981142873048953,0.617900432900433,74.99715765490964,495,0.02336645065512719,0.5810202020202021,75.79276853023745
2017Q1,916,864,0.0099685260216132,0.7700925925925927,66.69598746027516,736,0.01544386524832235,0.6665489130434782,72.6848162867754,593,0.01906669198393761,0.6082068577852726,72.5569772662305,486,0.0224619615232553,0.5678909465020576,72.23526162963725
2017Q2,784,744,0.010043988119161178,0.7726075268817205,67.5341228582011,622,0.015522539352604883,0.6713987138263666,73.22422426133181,502,0.019352926568044736,0.6104780876494025,72.65080451358791,415,0.02260048847987694,0.572566265060241,72.8094862786122
2017Q3,1075,957,0.01047906934520373,0.7733751306165101,67.48629922869675,808,0.015704509395194896,0.670420792079208,73.18664818555743,663,0.019479513424154125,0.6118853695324283,73.31992576782326,534,0.022593421791253284,0.5735861423220973,74.24600003305446
2017Q4,965,903,0.009910996975592275,0.7675747508305648,65.29397088334788,774,0.01473641431071181,0.6661886304909559,71.57032840658282,616,0.018730110403319514,0.6080519480519481,71.95333635640053,475,0.022241830068108377,0.5693368421052631,73.57634886432518
2018Q1,1368,944,0.010040683519272413,0.7807415254237288,70.62960221684123,826,0.014928091874321769,0.6752058111380146,76.27232906158427,663,0.0187514609742452,0.6199597787833081,77.96161124873396,548,0.02173715943905108,0.5787408759124089,76.80844420789201
2018Q2,1929,946,0.009871992964499459,0.7747145877378435,68.82613089017224,800,0.015203543006512898,0.6723375,74.80887702349914,659,0.018653347952991287,0.6110369246332826,73.9314326327276,501,0.021564398704745528,0.5690618762475049,73.53883660215713
2018Q3,1490,960,0.010005822365532864,0.7694374999999999,68.1790782772216,822,0.01485116114083255,0.67,74.32636586567708,675,0.01840410846098307,0.610637037037037,74.05655025602792,541,0.02103486428779485,0.569482439926063,73.53522870728234
2018Q4,1295,943,0.009954000623377018,0.7700106044538706,67.18505199875597,820,0.014889892172660318,0.6648414634146342,71.72544056868345,647,0.018235012593041205,0.6056877897990727,71.74336233216407,524,0.02108144460547267,0.5687309160305343,72.93672054053808
2019Q1,1227,933,0.009427403640055662,0.7643729903536978,64.33054894824316,799,0.014506686035977967,0.658685857321652,68.84541218879798,640,0.017774948974827603,0.5999062500000001,69.16538097923328,509,0.020471014744029275,0.559459724950884,69.15430883142814
2019Q2,891,850,0.009843910965739002,0.7613882352941176,63.40681688691424,732,0.015331568561412368,0.6612021857923497,70.44284547809742,597,0.019032534208969727,0.6007593523171412,70.34499786517407,468,0.022094289477592982,0.5608012820512821,70.64371660565779
2019Q3,1151,962,0.010341128669143912,0.7680665280665281,66.96398247467886,857,0.01591545457445754,0.662730455075846,70.9076913839452,725,0.020015356969005416,0.6032000000000001,70.77910051136298,585,0.023110068136621087,0.5643162393162393,70.68326338243817
2019Q4,934,886,0.009302704899946569,0.7686230248306998,67.50382137157811,768,0.014452468285725538,0.6652604166666666,72.18408004227192,637,0.018266874117735712,0.6070643642072213,71.94324959309547,519,0.021219473083744316,0.5698843930635837,72.59548959996145
2020Q1,851,799,0.009494927834102855,0.7745932415519401,68.12396749435382,691,0.01486452959232754,0.6689290882778582,74.14285463750781,566,0.018497830550422374,0.6131802120141343,75.62079688801555,452,0.02160894712651989,0.5772345132743362,76.34069444034898
2020Q2,812,756,0.009693424213237727,0.7672222222222222,66.53213582486961,630,0.01515798665544044,0.6694444444444444,73.85395991997481,512,0.0188095985031648,0.6132682291666667,74.40015479926171,402,0.02246343753913398,0.5801492537313433,77.72102103162148
2020Q3,856,800,0.009852347341729576,0.7723,68.9964901875388,683,0.015284032069452976,0.6691654465592972,74.37520977179946,554,0.019018631814705922,0.6132009626955476,75.78620356607098,458,0.02201239761479116,0.5725655021834062,75.97511584778493
2020Q4,825,782,0.010250262439188645,0.7815601023017902,70.86880324548058,677,0.01540472423596012,0.6800443131462334,78.3111015278613,569,0.019114705339647407,0.6231517281780902,79.19807633005321,483,0.02240321742818548,0.5846066252587991,78.7905158418592
2021Q1,870,829,0.010203907569467652,0.7795174909529554,71.42569224856017,690,0.015705349411079195,0.6777101449275362,78.03259440617829,562,0.020144713870706633,0.6200355871886122,80.66981966543563,458,0.022839428954347697,0.5841375545851529,82.52572083933933
2021Q2,997,937,0.010432213211362461,0.7759871931696904,70.80821029901949,816,0.015560483513549862,0.6698284313725489,74.18481668710542,685,0.019215623507327764,0.6118053527980536,75.52568938590588,563,0.02237367988278026,0.5751687388987567,76.86168846140073
2021Q3,878,823,0.009678623687830635,0.7696233292831105,67.58323988198597,686,0.014815066122721073,0.6661807580174927,73.07359507906435,565,0.018493547171501232,0.6104306784660768,74.380987625666,466,0.02091020005442544,0.5723390557939915,75.14786349796718
