corpus,metric,n_quarters,pre_slope,pre_slope_p,level_jump,level_jump_p,slope_change,slope_change_p,post_slope,mk_tau_full,mk_p_full,mk_tau_post,mk_p_post,theil_slope_full,prepost_diff,prepost_diff_lo,prepost_diff_hi,prepost_p
Philosophy,sem_pairwise_cosine,61,-3.54238108784578e-05,0.49978638009807874,0.0021818566734673125,0.5120458377904463,0.0011713222091152308,0.0006964401881081027,0.001135898398236773,0.22076502732240436,0.011935095709655844,0.40952380952380957,0.03589723736788882,0.0001425651267321552,0.009300685905480804,0.005105618458299637,0.013341894035879905,0.0
Philosophy,lc_sem_pairwise_cosine,61,3.902239009079766e-05,0.4455644138403996,-0.0017476055859131916,0.5155173892585203,0.0013105103266379977,3.040403514221738e-05,0.0013495327167287953,0.2972677595628415,0.0007110941091659886,0.5047619047619049,0.008269998948239689,0.00019930622157207534,0.008616149598322187,0.004077680564314182,0.013043096365583352,0.0
