quarter,volume,n_sample,topic_entropy,doc_entropy,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
2013Q4,519,519,3.643095130350671,1.6885296820977462,0.0907796789238581,0.0721562614145081,0.07091205623374747,0.058559601757450355,0.10267995259151749,0.11795354898042748,0.013789122490981853,0.13071989844412168,0.013515763075634622,0.017273575441504544,0.05314166782531454,0.013777187161370741,0.0656594109847134,0.10000889255461118,0.07907338212023858
2014Q1,733,733,3.6618477860707914,1.6588000694698881,0.10060265699326537,0.08142089148425276,0.0602102025538722,0.05883055269165083,0.07534676755841312,0.11174554997613212,0.020744575398741125,0.12742046222630365,0.00868068580611805,0.02393367317567061,0.06288918269705167,0.011213477421835955,0.07241898104088206,0.08701694388152816,0.09752539709428273
2014Q2,1088,800,3.6192066420797886,1.6159003775638638,0.09017207614842286,0.09307840001807367,0.06178745876202584,0.05264991028132902,0.07177098017103094,0.10871504982202579,0.013839635976456925,0.09546381242479438,0.010086490059267334,0.021466749077552635,0.054484503174408054,0.008507814267192484,0.07701026443820184,0.1459602593870507,0.09500659599216708
2014Q3,1181,800,3.6487526552952425,1.6645400013269551,0.07726324963468541,0.08666463478245288,0.07121839180732531,0.05309621388689718,0.06074785265565517,0.10560691729166705,0.02133594818169474,0.11298383234490517,0.009084126266472047,0.020720543641550425,0.059785484840709474,0.012512897676587247,0.0730771514526548,0.13476833881432382,0.10113441672241943
2014Q4,1013,800,3.686823949675318,1.6473925614282394,0.09451355296448787,0.08918752227363051,0.06990033481249001,0.04797045794867759,0.0670563019164927,0.10094999542911719,0.020376322141514133,0.09749740823428377,0.011254565331760282,0.023508497273388898,0.057031000562396086,0.017369160929837445,0.08880481484704704,0.11068711728268989,0.10389294805218655
2015Q1,941,800,3.677628715573882,1.6464930673392149,0.08878416863734312,0.08143771034785185,0.08453927798686928,0.050607563449605444,0.07702452279158714,0.12882664744027383,0.021781353575943473,0.1131389657373735,0.008845505115901806,0.02860375564726506,0.060422425617990994,0.012881012025796024,0.0729386282783049,0.09279581120742332,0.07737265214047011
2015Q2,1156,800,3.664570269744963,1.6843275622647689,0.09289169175166669,0.07606284257799621,0.07224070439971667,0.05033754988458768,0.08155210473009616,0.11563345376636631,0.01787054283614686,0.13779966463081508,0.01179943742970483,0.02171711210259814,0.05666293037635203,0.016507436379292,0.0792240686770104,0.09517842834970736,0.07452203210794309
2015Q3,980,800,3.6680031216831432,1.6828387746659887,0.10089981653622945,0.07341720330753838,0.04294426581456452,0.07785218419250353,0.0915446623020938,0.12272674384938637,0.018741080595397155,0.10946383458201912,0.011493866521651764,0.02191788663245502,0.07446499142440403,0.014724209275041937,0.07154840042807997,0.10112133143546348,0.06713952310317092
2015Q4,1665,800,3.6472365805768012,1.6518994973839045,0.09076865212248508,0.08016842558636153,0.07726226366250015,0.056572961043180034,0.07590592111539542,0.11124677582957021,0.013716419761998428,0.13631266938810477,0.007953284158989283,0.018366413340781727,0.08198386321531086,0.015814734508090383,0.07314422779774063,0.0928898186223175,0.06789356984717435
2016Q1,1312,800,3.6531269208215393,1.6884024754524256,0.09265996669937167,0.0667051331574418,0.06863432701035914,0.06209712005232602,0.0855649683780053,0.11304760077921933,0.017558456470464827,0.1182318937145344,0.007857042879868926,0.014473641206519963,0.0880640185483975,0.016123906315873678,0.07933874012516369,0.10533327582120972,0.06430990884124388
2016Q2,1043,800,3.6375127053486365,1.6002283832935427,0.10577530724787668,0.08749928054901822,0.06547707754811545,0.05246818133508019,0.06908415495581947,0.13399263398525268,0.014655518144400486,0.09773965429055886,0.00927873962415382,0.02064113075330801,0.06991052894398221,0.01233128501062513,0.08026650066095063,0.1146677826104714,0.0662122243403864
2016Q3,952,800,3.636621886579691,1.6525986142106248,0.10653084740794067,0.06521304096319565,0.05951164557833289,0.06561450420242615,0.051634059796834046,0.11152339905312703,0.01847031540220205,0.10939852825879912,0.008235500388377993,0.020073804736697988,0.07359084139486942,0.014471148199316447,0.06806491480783755,0.1373718152395131,0.0902956345705302
2016Q4,956,800,3.6521667934862054,1.6888451089706313,0.10641748852283159,0.07493758448327718,0.06901883251987884,0.05440731598081345,0.057658068984874224,0.13306418717209867,0.013595977100762859,0.11184868194259653,0.009432690710549299,0.0214310680782025,0.06779452039506832,0.018348452124948803,0.07551406249346439,0.09639631332215907,0.09013475616847387
2017Q1,916,800,3.6418892485374386,1.6778182984799483,0.11399582466902757,0.05535692535821224,0.06340084742480726,0.060497547309639764,0.05903714154834518,0.13090819116451968,0.01686168667342379,0.12115119561988244,0.010441067607221048,0.023475903640224224,0.07661207661535348,0.013912021803107357,0.06200954248101855,0.10346012440422331,0.08887990368099445
2017Q2,784,784,3.6296804383746406,1.6515266333410203,0.09485773559417227,0.07134069194370782,0.05791094049672297,0.0480591567244525,0.06811334960860772,0.13292081480943524,0.01428837526794904,0.11343829367452822,0.011726826539323857,0.01978177965688238,0.07481569943686481,0.016144012958392125,0.056771230590771105,0.13120872101109252,0.08862237168709784
2017Q3,1075,800,3.6575323736306267,1.7056314807395443,0.10219838759673967,0.07776345835492177,0.07008876286496118,0.06707729092211528,0.06622170203259803,0.10344772672035767,0.020289579834009065,0.1116693471590886,0.0074042853493404325,0.0259480743394719,0.0742686732875592,0.007947555713288004,0.057421813815925676,0.10827697300093826,0.09997636900868491
2017Q4,965,800,3.657944623221657,1.6538911749516456,0.09132005931139267,0.09924088619708718,0.07291637856383178,0.05929477652208212,0.0550605639334249,0.11345096178300791,0.01220080397414601,0.08176111096152637,0.010972564136947022,0.024330639507989346,0.05335785783627417,0.019071572317653863,0.07282091599478449,0.1262114334506284,0.10798947550922355
2018Q1,1368,800,3.691696091931253,1.724411431987014,0.07625658680204929,0.07136583534645399,0.0965376752621246,0.0722450402901983,0.08077087858749116,0.07504370334941442,0.017914414506294978,0.11911936601628018,0.011637943199354555,0.030607747375734046,0.052217869016270214,0.015312221455388747,0.0694867167168923,0.11835741907486337,0.09312658300118995
2018Q2,1929,800,3.691892754677237,1.679387558709513,0.06626249801775094,0.09708456063820244,0.09468814288832611,0.07030642470930677,0.05713679626974617,0.09222335712023277,0.01870274755518255,0.09798995562320903,0.009174881882254024,0.027184003439117924,0.056100331471477284,0.021644951780468144,0.06697151446693955,0.11678722839766933,0.10774260574011682
2018Q3,1490,800,3.7214388662717215,1.6359334661032954,0.06342202507320054,0.09785486914968226,0.06300488240748874,0.05196221579864604,0.05819560190183586,0.11606927496114487,0.016525896735144832,0.09768081842825821,0.010117245151261351,0.03239568642537787,0.05715030042305129,0.0550784395345577,0.07542624389870475,0.1229028048905625,0.08221369522108324
2018Q4,1295,800,3.7265083072393184,1.6610259806652814,0.08165932570279172,0.0727115210456121,0.0695864369550186,0.05624276682312335,0.06362863297907616,0.11916850908315908,0.01638631058183824,0.1138903621834089,0.009769154066055982,0.035020071591420156,0.0582029068852344,0.04694647456678774,0.07030854012000286,0.11215675156607065,0.07432223585040024
2019Q1,1227,800,3.7013244128360236,1.6587954761280952,0.07310206928969483,0.0774922142543554,0.09111727743602815,0.05879888385515707,0.05712862414633448,0.12577560840822696,0.015784375509344847,0.07260091748375208,0.012013607793664172,0.030805119484514608,0.07011416580829061,0.02763476246844335,0.06630430201343973,0.125137959191541,0.09619011285721302
2019Q2,891,800,3.710583586921595,1.63192567793274,0.08263279573639798,0.0528755359373229,0.07066453782722096,0.05872970571161707,0.05095159365388136,0.16758477775005262,0.022059536837795633,0.0949231028707971,0.007708258231617458,0.049023386399317186,0.06288809776234892,0.06109666629747069,0.05189543534142011,0.08674976207770159,0.08021680756503823
2019Q3,1151,800,3.715641595535095,1.7515504721962651,0.09903291462442479,0.07837103751354906,0.0607427540352334,0.050243736387489024,0.08134296439607819,0.14612396965710395,0.01747613008512527,0.0994242129497107,0.00963489952639502,0.04934843474545622,0.05642925965758395,0.03984876137322951,0.06149472347796717,0.09143310906971085,0.05905309250094296
2019Q4,934,800,3.687272621688186,1.7270148103791398,0.10413035339815507,0.07163251344689797,0.06416908925608861,0.06709008026856672,0.052414282993782944,0.11318234471785049,0.015868623048268256,0.12021304766945526,0.01216576513207306,0.022009736921164803,0.08613945777816008,0.029722998213146227,0.05742844070055227,0.11059150659711028,0.07324175985872826
2020Q1,851,800,3.6801759864458763,1.6700161115788965,0.07518248961066852,0.09272176171993671,0.06924594685080449,0.0462521950178813,0.06608265727912613,0.12252364475203006,0.021205743468060336,0.08479049194827669,0.012824187068207036,0.020614915980130967,0.05962524328127441,0.019619810943299253,0.0840195682012774,0.1158372611699676,0.10945408270905899
2020Q2,812,800,3.705799617878199,1.656201980997231,0.09507637881934353,0.07741889686586205,0.05303055358695333,0.058573255648711686,0.05694618564562673,0.144419445044107,0.01748507183466921,0.09597161622877742,0.01179055408607429,0.03322581408558745,0.07079340297321168,0.03102865308797081,0.0852606561987548,0.09601960531695117,0.07295991057739884
2020Q3,856,800,3.6785493662264677,1.6605103480296108,0.10597814703960387,0.09097537258137285,0.06737293264058546,0.048134454215589526,0.0664304082535319,0.14243593487505757,0.02063421970156273,0.09118807609603811,0.010459105636409383,0.02390738905305903,0.05830876585193073,0.024875076236982565,0.06929673696211389,0.10663456670022142,0.07336881415594064
2020Q4,825,800,3.6668283899261986,1.671289387394447,0.0872879880249056,0.08917619919441595,0.06679004401861435,0.052558421794375615,0.06744802290906572,0.11929523722288043,0.014291905169930272,0.10060723803506308,0.010698464600360844,0.022856940102953614,0.05477513518494068,0.01788364214840791,0.09529193047137319,0.11256276382419497,0.0884760672985176
2021Q1,870,800,3.6852049646295013,1.6980568633970794,0.0973960448468207,0.09669606043321222,0.05243958395926231,0.05086704674431182,0.07439434438485822,0.11475429932495189,0.018666658004192177,0.08295240202298444,0.009666807212694164,0.023014320399009774,0.07033388422894186,0.023622700877488835,0.0923923909937504,0.1180544290184648,0.07474902754905631
2021Q2,997,800,3.6570290790235416,1.6785724491278722,0.09543603452659984,0.0986631810079785,0.058762384028887206,0.05870976170450462,0.09050018856174451,0.133904573437506,0.018454279847602697,0.09773114718012971,0.008946920248274676,0.01859857087023249,0.05750373759410545,0.017099600902768207,0.0845070986200576,0.09682456870006087,0.06435795276954778
2021Q3,878,800,3.651718702755295,1.6225724090779614,0.09880517207623153,0.09142206039837722,0.07222961967065833,0.05789350274048295,0.07135756155207436,0.10201452985171156,0.013618573180617335,0.08962455768478389,0.0093175541932389,0.018030599136234293,0.0480962987303369,0.017114738400502105,0.10245453107696152,0.1207405357968304,0.08728016551095825
2021Q4,747,747,3.6714635695074764,1.6886077651224498,0.1106106400553145,0.07011519358720063,0.05965235605427002,0.049773405008509165,0.0915738078578776,0.0986866499573144,0.017840904311877924,0.10953556605046069,0.011456897138767427,0.02690263942759846,0.06703287951883231,0.01207675253542956,0.09651778290412276,0.10695129872602123,0.0712732268664031
2022Q1,897,800,3.6565257070955495,1.7028996326567922,0.10106640913307573,0.09338116099737338,0.0537596374227144,0.057216530602041515,0.08398080290749102,0.1102304173772168,0.01918657863544584,0.10391270184120582,0.008551857711823308,0.022081348251470696,0.05065926324200112,0.01263460036614109,0.09266615162946058,0.10710313825709428,0.08356940162544428
2022Q2,979,800,3.624673164682363,1.6891062849670526,0.11110913793290397,0.0913693047150174,0.056426152484293175,0.04431951675989024,0.08921169535912808,0.08579519354826265,0.01733949867146949,0.10072944413500312,0.010932611087040613,0.01525134914153357,0.060886292188170016,0.009103503231827337,0.10303342267450434,0.12544788911935248,0.07904498895160346
2022Q3,1193,800,3.603467470361635,1.6553003565367128,0.1035739260449561,0.11647885041737169,0.05718196038820083,0.036224086321532546,0.09150798978233383,0.10718944151694698,0.015128790148752095,0.08678794090646907,0.010793860777395546,0.015267581066658233,0.05733352104806417,0.00938090836273357,0.07714193367181178,0.1285810492438048,0.08742816030296868
2022Q4,943,800,3.618512751276547,1.6249607401911306,0.10466796986897918,0.11484438417921097,0.069019107933612,0.04125953612189535,0.06745570322291522,0.08904758940635668,0.016313644562194387,0.06635350427136592,0.00998564905739966,0.01659722476876046,0.06511298677633695,0.013505245822249538,0.07221772689556864,0.1355963134791651,0.1180234136339897
2023Q1,1767,800,3.5950238392289124,1.646582781641871,0.0989421515538948,0.1269865936281851,0.0773554337213283,0.042648582814954566,0.07652128702445866,0.07950170362133561,0.02107666420488344,0.10166923187525796,0.010644351312402607,0.011142805746256207,0.04468250643296516,0.007079463728798681,0.0688983256026131,0.12585722263570268,0.1069936760969634
2023Q2,1214,800,3.602734327129201,1.6820207461982266,0.10254224868865737,0.12757822461806462,0.07813485878041268,0.043364298337662185,0.06324002317396372,0.08743826484048015,0.013678139085867293,0.08939815934034488,0.01137951035635199,0.013619436641108899,0.040398148713603844,0.011561342750382664,0.11150112642729829,0.10779053651131303,0.09837568173448835
2023Q3,1867,800,3.6163939793218525,1.6740789700794148,0.08088172438951062,0.1294359311084421,0.0950383111193034,0.04712934876395176,0.057379173204402986,0.0938574961020294,0.013100217710932817,0.10323443309836207,0.009501481353638038,0.015351284165026917,0.059182407883195405,0.01074371936312068,0.08581165313587973,0.10980703482171768,0.08954578378048664
2023Q4,2262,800,3.6016101986974296,1.5993559138663278,0.12496832778957662,0.10165966516464076,0.10727489284657916,0.031203905405775546,0.08857075185354825,0.07572934531229784,0.016481858605277427,0.09402450385659637,0.008238527696872933,0.01903838607718976,0.05908735946236834,0.006081855804978347,0.1094898152786092,0.08300803128663972,0.07514277355904998
2024Q1,2348,800,3.6222257537809637,1.6252865428714842,0.08788936760488131,0.11429945129099471,0.08788972539935606,0.037838024103184625,0.07871988250921351,0.08528938098522372,0.01709623059929049,0.09949724351003272,0.008372719675173893,0.015400828730863705,0.06476263586399095,0.007974017394214218,0.11465380584526415,0.09165010167593074,0.08866658481238499
2024Q2,2059,800,3.637287420231268,1.6766608880503011,0.10267764569706773,0.10805254226095208,0.08741270173860581,0.03362237953201697,0.07733285669177607,0.10874705398614468,0.02149969607541717,0.09337394996310099,0.011379996436454869,0.0173309964547864,0.0615255727451658,0.009372250243391656,0.11460569314666812,0.06606270669480874,0.08700395833364322
2024Q3,2010,800,3.6365951739018167,1.707714625813171,0.0925898919225419,0.08797683971593903,0.07909425930102822,0.03763204023055232,0.08796273593011998,0.12177139498264918,0.027295353064568685,0.08941578876236052,0.0067853282820058425,0.01703222463260643,0.05186013238453504,0.009631723803991226,0.11253849707997211,0.09543371260127737,0.08298007730585219
2024Q4,2298,800,3.612308971246428,1.6684399227287223,0.09926148387358696,0.11661227722569965,0.08871932780958126,0.034122938404831715,0.10390356090259668,0.10731017652766027,0.023873685700831968,0.10296462709870534,0.007012390418015937,0.01633269241892902,0.062002600698991224,0.008383454707907367,0.10621914159179374,0.05684355585653887,0.0664380867643296
2025Q1,1685,800,3.6373238487883697,1.6413130022031004,0.11190412673862728,0.09437167666371257,0.09717226964909731,0.04165142539876086,0.06918150500922558,0.09093494570952815,0.020891093821787,0.10158276187866946,0.007520726706140564,0.014806686710938193,0.07048770409846963,0.00921153145741425,0.10105824291789058,0.09006483292358966,0.07916047031614898
2025Q2,1671,800,3.63760080749452,1.6734027643505558,0.10550228795946925,0.10570939937888513,0.06972329238227265,0.03617576277943106,0.07326311783132394,0.08854892049996278,0.021652642481075762,0.08772999485330392,0.007506118660812935,0.01931459000650066,0.06777706910479865,0.012001114511410355,0.12872789970046267,0.10283983906178104,0.07352795078850892
2025Q3,1607,800,3.6511906076898377,1.6892323793561888,0.10261202079159158,0.11033949003067066,0.08734460151783495,0.04610765539167688,0.08177498901508384,0.10341724743403315,0.021401055467410036,0.10793329274404768,0.008020120485306934,0.017550021788071576,0.07068085887589962,0.010194732986218487,0.08577077420039814,0.06667048325517629,0.08018265601657999
2025Q4,1425,800,3.627016887981969,1.6507735985928975,0.1010344258247215,0.12012799514886804,0.07590012840985848,0.035013161256046005,0.10531849581371872,0.09564512441432475,0.02602422071361338,0.09263789030773274,0.011793619825094328,0.011351052644014871,0.06173034072803062,0.006893411216596137,0.10050396594934372,0.07236283352330784,0.08366333422472899
2026Q1,1902,800,3.573962510961052,1.6734524910878446,0.14829126946604895,0.07428225547840861,0.05672492587473962,0.04866164237305874,0.08052930017495066,0.1306485270315396,0.016926674058794673,0.11316074576575547,0.00919995105242074,0.011364101376784818,0.07906442269963805,0.008378584583677162,0.09978478734125766,0.06843588600539241,0.054546926717532834
