quarter,volume,n_sample,n_lc,sem_pairwise_cosine,sem_centroid_variance,sem_eff_dim,lc_sem_pairwise_cosine,lc_sem_centroid_variance,lc_sem_eff_dim,sem_pairwise_cosine_lo,sem_pairwise_cosine_hi,lc_sem_pairwise_cosine_lo,lc_sem_pairwise_cosine_hi
2012Q2,1504,800,613,0.10692283148027133,0.891960822059079,69.15075209342234,0.12184362836016431,0.8767238163843057,70.32666832757535,0.10284085756326014,0.11128313863131743,0.11673469933377742,0.12730058080383622
2012Q3,1317,800,635,0.11091994337183135,0.8879687065573835,64.91145800072617,0.12658895826324779,0.8720355912773243,65.46337040675887,0.10662012493289537,0.11513927411011905,0.1216666640086805,0.1318634678008326
2012Q4,1426,800,669,0.11139376576895975,0.8874954764382514,70.70537451271893,0.12487339132965002,0.8738184971476738,70.97612494715679,0.10699816626774239,0.11609355694455428,0.12048105539777954,0.1299588664816042
2013Q1,1433,800,657,0.10535786065308277,0.8935238366727336,70.02467899781972,0.11821193442717119,0.8804459223984409,70.6212304073252,0.10109973850566367,0.10957157395966269,0.11348544184176655,0.12321271543386664
2013Q2,1201,800,675,0.10345263963577406,0.8954266761637707,69.63609963498293,0.11930784673148737,0.8793874241525593,71.82711914127646,0.09919684191174379,0.10795419259185385,0.11444383005851394,0.12443114429594974
2013Q3,1151,800,660,0.10335499477857824,0.895524198964895,70.53125984411133,0.11943310019523609,0.8792327075323324,70.61313039384865,0.09932900016047212,0.10773783935053291,0.11498472783778313,0.1244790762702467
2013Q4,1157,800,646,0.10759592400073095,0.8912885709042699,71.07010551577021,0.12396410204382224,0.8746798052348834,71.14891544835046,0.10325702963459113,0.11143536361712299,0.11923311501460798,0.1284720492236522
2014Q1,2367,800,675,0.10850475469713372,0.8903808762462377,71.80958028326626,0.12391988757475335,0.8747822159623945,71.73405422078825,0.10463881017181255,0.11276931025941253,0.1190769539900533,0.12945336343168928
2014Q2,2524,800,699,0.10408367647625122,0.8947964281193441,72.3054276374974,0.11749863870034544,0.8812388414694691,73.74614222028343,0.09984385458797634,0.10871996128507318,0.11308239435073845,0.12253043963046995
2014Q3,2671,800,646,0.10352804618550292,0.895351363872229,72.96885151665039,0.11701770284667158,0.8816154514921004,73.32549102252943,0.09963110687208909,0.10775567844996083,0.1124678982102259,0.12152017141067371
2014Q4,2127,800,639,0.10065238743022314,0.8982234280540646,74.97866894493552,0.11357075132756539,0.885042035450725,73.89118258178003,0.09663395785558844,0.10470317660336265,0.10907008324994745,0.11869194633190952
2015Q1,2155,800,618,0.10801903898054199,0.8908659848181837,70.32689067428676,0.12497658719750293,0.8736075173125254,68.80188022010701,0.10372783889828609,0.11233646630133245,0.11980921010798201,0.13016150355246098
2015Q2,2922,800,627,0.10367698698717265,0.8952026092465613,74.56416926466311,0.11764516665879036,0.8809475688542221,73.07372865610621,0.099444752444133,0.10821094516978422,0.1125243955948205,0.12268004053598737
2015Q3,2614,800,637,0.100961345321881,0.8979148563597713,73.37934477788548,0.11660230020674411,0.8820108902174423,72.6204361004235,0.0969289579605166,0.10532033822097805,0.11199844868011502,0.12138145835546446
2015Q4,3159,800,582,0.10925480385377279,0.8896317646510444,74.91215784379465,0.12354164001652768,0.874952417784188,73.00307852933757,0.10454713484173023,0.11407730048154067,0.1182912137194271,0.12903733416730997
2016Q1,2779,800,595,0.10462206942136112,0.8942587081654156,74.88311866311824,0.11873509303808855,0.8797837894712192,73.5876515187594,0.10015358216041886,0.10964853351566758,0.11318078231020227,0.12446935123232601
2016Q2,3262,800,577,0.10617465284384922,0.8927080654722056,77.30880535819897,0.11953978795515008,0.8789342844676491,75.7252665036737,0.10158610263790596,0.11061899922480038,0.11394623190381944,0.12519119415473143
