quarter,n,overall_cosine,within_topic_cosine,overall_cosine_lo,overall_cosine_hi,within_topic_cosine_lo,within_topic_cosine_hi
2011Q2,350,0.12385001061998398,0.38778843318155276,0.11484063570732923,0.13285716580126167,0.3634483848911156,0.410860414010263
2011Q3,800,0.10048727889479217,0.35707442500087466,0.09564917819606068,0.10591831627468994,0.3430207231067358,0.3718803481271612
2011Q4,800,0.09371046505952395,0.33555322494306694,0.08882332400220726,0.09860948503509503,0.322158160496025,0.34839757775526786
2012Q1,800,0.09542361482435614,0.3376732128569106,0.09027287281168705,0.10038225321161047,0.3225873726531596,0.35282935551893596
2012Q2,800,0.09070149906868125,0.3268957023352042,0.08619237557510355,0.09562477765579872,0.3134519484980116,0.34141308793267455
2012Q3,800,0.09034514625588659,0.33756205294242975,0.08552605935026705,0.09490025160026966,0.3236638170419494,0.35105394494292746
2012Q4,800,0.08600276647386065,0.3447047361765746,0.08123557957629825,0.09077366155871357,0.33039108498805925,0.3600559651752792
2013Q1,800,0.09163784972122521,0.32276385380383726,0.08680222432515364,0.09656147693849113,0.30936727381522017,0.33659041982741866
2013Q2,800,0.09009041543170851,0.3403211782904725,0.08548591598488794,0.09514188860297039,0.3275986504932981,0.35313678343128796
2013Q3,800,0.08101373390034744,0.3449659608477128,0.07668454222575123,0.08529278569120238,0.33290852464080295,0.3580722627893365
2013Q4,800,0.07387447104766434,0.328936250053555,0.06993792848922825,0.07781389981243216,0.3160226097601281,0.3415707097770747
2014Q1,800,0.07030695461468141,0.3304317999849397,0.06647446841907928,0.07425958194157598,0.3162270570625055,0.3447361331506416
2014Q2,800,0.07057354836827152,0.33562275764296184,0.06690597289832441,0.07439036293872801,0.3236352927626928,0.3481160261586743
2014Q3,800,0.07243306373410975,0.33215105008816515,0.06890523413565507,0.07592801596107525,0.31990472856282276,0.34485813538047255
2014Q4,800,0.07158690764686125,0.3136538259788526,0.0678162704918008,0.07503664646788324,0.29917575123719736,0.32898143185324996
2015Q1,800,0.07060547329894952,0.3299327480697641,0.06716073201004658,0.07444542693504778,0.3178467438049104,0.3440185522221305
2015Q2,800,0.07167803453964758,0.3163694315451803,0.06795097403541578,0.07563119604482375,0.30239392899694717,0.3301237190081372
2015Q3,800,0.07105794873638521,0.31891743343648865,0.06777460385745755,0.07427407211106962,0.30582604124872165,0.3328402489682306
2015Q4,800,0.0735036525404784,0.3272852995353547,0.07006830827337085,0.07730849127887597,0.31393261377470705,0.3412160026932905
2016Q1,800,0.07668677948609066,0.32836818157751946,0.07289101594781393,0.08073381667934659,0.314620480354072,0.3417575478291041
2016Q2,800,0.06958963400078826,0.3135473563430946,0.06638441163992331,0.07299850638505584,0.30098497725987167,0.3271329055869353
2016Q3,800,0.06674271863891552,0.3168424579606329,0.06326196267456814,0.07036912199117266,0.30298630951246563,0.3307729180548898
2016Q4,800,0.06746632376447943,0.3246302800621349,0.06403619388369447,0.07119003697099967,0.3100842039532389,0.3393202638795875
2017Q1,800,0.0721912970982858,0.3206450915961984,0.06877325130462245,0.07558671663273593,0.3071603343723781,0.333461343099415
