quarter,n,overall_cosine,within_topic_cosine,overall_cosine_lo,overall_cosine_hi,within_topic_cosine_lo,within_topic_cosine_hi
2017Q2,460,0.08718879049970014,0.3313269099908976,0.08217235863676917,0.09262450116831979,0.3144426003998804,0.34953434992164645
2017Q3,422,0.08268892275151245,0.33631244872315574,0.07809325273637319,0.08782102975539433,0.3190732737105705,0.3530472737664382
2017Q4,444,0.08613410441705699,0.3248859301071335,0.08143255145482475,0.09097721032447414,0.3067913722134638,0.34295005314843696
2018Q1,439,0.08639236856377515,0.3358345221266633,0.08064737887110379,0.09159795316079064,0.31725200493514205,0.3545511038045221
2018Q2,412,0.08288230380286031,0.3516938638176799,0.0776706002508129,0.08802059531662919,0.33515039910313166,0.3689895587869358
2018Q3,440,0.08767909077905021,0.34313645572725116,0.0825333960386185,0.09326920253840608,0.3249847542902498,0.3616949261552586
2018Q4,446,0.0846384747037687,0.3396191393330757,0.07992552031646621,0.08968133229968991,0.3216217534111713,0.3579855896558591
2019Q1,449,0.08621759137504993,0.3391435923292726,0.0812738611795459,0.09108816264548204,0.32278917357629555,0.3567764154043511
2019Q2,453,0.08373392008524483,0.3345944206139451,0.0788772542746363,0.08897064376684662,0.318049654610707,0.3527758974987596
2019Q3,428,0.08451364229460831,0.3312511694120152,0.07942867328580734,0.08961425385542901,0.31476282204635975,0.34750050629812823
2019Q4,462,0.08528447261503985,0.33078638014043127,0.08068680392808769,0.09004892366241167,0.3134811695514793,0.3487144606729745
2020Q1,459,0.09318233560371092,0.3342670367639307,0.08752717757254473,0.09870010226139803,0.31652138143809516,0.3539520015065865
2020Q2,460,0.1051817353613197,0.34536737056309474,0.09821106141285417,0.11201839617814903,0.32720425442036843,0.36152615456645637
2020Q3,440,0.09798064187079542,0.3510471920227898,0.09090135275579347,0.1052053487659285,0.33041213684089055,0.3715606727799763
2020Q4,383,0.09586307110750729,0.35332497774545285,0.08905866086473654,0.10285770749347833,0.33484799117922925,0.374380747881281
2021Q1,332,0.09510807973043511,0.34413364704237004,0.08820047516842516,0.1028952249970462,0.3248832204877332,0.36585942602502874
2021Q2,388,0.09226979386107964,0.3480645164546135,0.08544975889300527,0.09978779048444947,0.32694639414786936,0.3688426002632604
2021Q3,463,0.09588227444041551,0.3639943311665053,0.09042725986389515,0.10270448100756299,0.34807595721388845,0.3791717201361088
2021Q4,425,0.10246716727361595,0.3566644428692503,0.09526979384784644,0.11040184514499028,0.34027140068912215,0.37425186483819367
2022Q1,407,0.09730828311413171,0.3611794803137982,0.09085118954087824,0.103405767066324,0.34233492148428174,0.3824951185665943
2022Q2,508,0.09500591561504083,0.36352651342909337,0.0892029377803031,0.10057869050609089,0.34529837778192135,0.3821783945537593
2022Q3,522,0.09573229188152924,0.3571429886575942,0.09068100572578437,0.10114103093304727,0.3401551748596619,0.3748244999443547
2022Q4,553,0.08682356711530925,0.36326691618474255,0.08139310890020197,0.09203675305684644,0.3489797927112654,0.37724760423764303
2023Q1,513,0.09175692400958624,0.3549053817120243,0.08623375203356748,0.09747227740739339,0.33951308854591256,0.3714543469652374
2023Q2,544,0.08836426923418896,0.3584868242108483,0.0834865920263085,0.093217572926209,0.34339968175979063,0.37359479744978125
2023Q3,516,0.0876414027295343,0.33927313894972566,0.08305230266037675,0.09283574368832345,0.32244917581673144,0.35864602285847386
2023Q4,433,0.09745646788707028,0.3442962965816578,0.0917521278004412,0.10346373728692264,0.32430690078569746,0.3646693812773506
2024Q1,491,0.09193593998722399,0.36434070294310195,0.087195721508473,0.0972231688190674,0.34824100065313573,0.38251665337967067
2024Q2,434,0.09993117575736654,0.3294264027389042,0.09455868918368554,0.10548872961440936,0.3106104795557003,0.3490047454113679
2024Q3,409,0.09615546127436672,0.34440344051519745,0.09101052457549738,0.1015573148216588,0.32301240514922136,0.36531939977156697
2024Q4,385,0.09940262806102375,0.3719893792665963,0.09362018608231407,0.10561485382481797,0.3536692744389272,0.3914218835657998
2025Q1,300,0.09777386202121731,0.4015403961195473,0.09059969137922946,0.10518581817863223,0.3746236007260291,0.4273412487362832
2025Q2,225,0.093359222494552,0.37142209531823456,0.08574196066009199,0.10170710143489828,0.34228245451497186,0.40241306629924933
2025Q3,191,0.10789362777510111,0.3841523458966474,0.09880364394658596,0.11758978479348316,0.35441839943191816,0.4261949328624584
2025Q4,182,0.09681651806345853,0.3600638045907906,0.08825408237297774,0.10590220063856155,0.33217451732613096,0.3899703802736479
2026Q1,135,0.09909247113565332,0.36575137033147564,0.0866559817294098,0.11231887237923822,0.33148375745498015,0.401033404866855
2026Q2,126,0.10954640521949226,0.38994354788155194,0.09730328648162696,0.12237222243353653,0.35288433704668615,0.4298767043907497
