quarter,volume,n_sample,n_lc,sem_pairwise_cosine,sem_centroid_variance,sem_eff_dim,lc_sem_pairwise_cosine,lc_sem_centroid_variance,lc_sem_eff_dim,sem_pairwise_cosine_lo,sem_pairwise_cosine_hi,lc_sem_pairwise_cosine_lo,lc_sem_pairwise_cosine_hi
2021Q2,577,577,388,0.07986544520867,0.9185398675213277,73.06969522706908,0.09226979386107964,0.9053906952983561,65.56460252882603,0.07469115486603793,0.08491872116949398,0.08620441750578656,0.09890592761782249
2021Q3,671,671,463,0.07933219331706115,0.9192957235135157,75.95583213435488,0.09588227444041551,0.9021649874914213,70.00346116904869,0.07481034437340259,0.08399671997074541,0.08986590215699247,0.10209031844457138
2021Q4,682,682,425,0.08890545352623995,0.9097586307164671,72.8055473783115,0.10246716727361595,0.8954209907670279,65.31089865680137,0.08356199550499921,0.09446826056830299,0.09529085279136365,0.10958976606001905
2022Q1,617,617,407,0.07793650618696696,0.9205690635151189,77.9034015717441,0.09730828311413171,0.900473801119564,69.16910328254647,0.07347938159093612,0.08230864152971462,0.09119599702970302,0.10329369794305217
2022Q2,780,780,508,0.08103278622006634,0.917789050685344,79.94607316866328,0.09500591561504083,0.9032125999668785,71.63335911505,0.07693476159675729,0.08540089289184821,0.08889308702284562,0.10073445683289885
2022Q3,982,800,532,0.07976986667746488,0.919079845655882,75.8969395477978,0.09597094239702171,0.9023297548631231,67.66709341140921,0.07562614849910158,0.08369929452798794,0.09086132854544345,0.10115494018556898
2022Q4,915,800,542,0.0721903835050874,0.9266498544742939,74.6674206326599,0.08524677559016856,0.9130654878334296,68.36195815721581,0.06845028078831444,0.07580196016162571,0.07988914675827394,0.09070952156030772
2023Q1,843,800,514,0.07731848965872205,0.9215281584533513,78.13607390192908,0.09062396481097482,0.9076068211127819,72.07248035859527,0.0736889695157617,0.08119833569548301,0.08512222704486586,0.09620180256510118
2023Q2,786,786,544,0.072989078050517,0.9258315187408959,74.93539286548354,0.08836426923418896,0.9099599297901386,69.20374063198209,0.06943260351589021,0.07668850665984031,0.08364926903219093,0.09305391002124326
2023Q3,824,800,514,0.0759109723281877,0.9229339163872226,77.04416706956007,0.08716181921540969,0.9110622310165268,71.28705725495404,0.07239389297449658,0.07980324535031784,0.08207938839331609,0.09154481402465449
2023Q4,720,720,433,0.08297110197918184,0.915755246773567,79.32526368087804,0.09745646788707028,0.9004591359648629,71.17134564169605,0.07892287808317244,0.0867848693448408,0.09224756467761422,0.10337011539368124
2024Q1,884,800,490,0.07581726134983277,0.9230275102268545,76.39259655776773,0.09303869732558938,0.9051103612403812,67.70496286986679,0.07206077663432026,0.07935640926555702,0.08805901949051077,0.09819866070031492
2024Q2,704,704,434,0.08449073832688649,0.9142088223809642,71.9970286334837,0.09993117575736654,0.8979949329425352,65.21215112845184,0.08053397717518666,0.088542341247539,0.09444666500440776,0.10568686039213836
2024Q3,679,679,409,0.07983756979272477,0.9188072572614618,73.37729914724511,0.09615546127436672,0.9016346498778933,64.82021074893665,0.07579193205165391,0.08393491298397311,0.0914639279364834,0.10129783162785196
2024Q4,568,568,385,0.08088776024139752,0.9174940844069148,74.63840622317493,0.09940262806102375,0.898258157985888,66.52124613713954,0.07647650879801023,0.08527512848489562,0.09386937953044756,0.10513919176364526
2025Q1,447,447,300,0.08323658466407631,0.9147124904694004,68.44049739978473,0.09777386202121731,0.8992187175188534,60.61306886313475,0.07810397434770532,0.08876519321930099,0.09073550414081326,0.10558298406166688
2025Q2,331,331,225,0.07965863402040735,0.9175608784690803,65.26635425198994,0.093359222494552,0.9026112629387572,57.37320622669249,0.07396932132069622,0.08498526093446726,0.08608106554579571,0.10143279392735603
2025Q3,296,296,191,0.08712895823528584,0.9097870179749685,63.929826805884645,0.10789362777510111,0.8874356582341926,55.984469615179,0.08078219745195304,0.09382473511031136,0.09891415957280258,0.11793127449368601
2025Q4,274,274,182,0.08316749006751156,0.91348640588164,62.65207076564141,0.09681651806345853,0.8982209353324946,54.28858045572348,0.07677172586188122,0.08975143846416112,0.08787716559720264,0.10623187365907161
2026Q1,209,209,135,0.08226863251377467,0.9133403083116501,56.22591335974976,0.09909247113565332,0.8942341397616478,46.668530000626674,0.07306160591731799,0.09271145751944145,0.08693072660446671,0.11207465967491424
2026Q2,166,166,126,0.09085012135791265,0.9036730721442434,55.52558372290465,0.10954640521949226,0.8833865027584402,49.62805690036192,0.0813813629852586,0.10011075583417146,0.09773199574504685,0.12283010395001004
