corpus,metric,n_quarters,pre_slope,slope_change,slope_change_p,post_slope,mk_tau_post,mk_p_post,prepost_diff,prepost_p
Travel,overall_cosine,61,-0.0002847745655345211,0.0011871832036194285,3.0757133172298985e-07,0.0009024086380849073,0.561904761904762,0.0028582293753424705,0.0011142488564488545,0.2811
Travel,within_cosine,61,0.0007899898578734588,0.0005476290774698094,0.2975048558635939,0.0013376189353432682,0.37142857142857144,0.058995845051235264,0.020702473374422325,0.0
Travel,between_cosine,61,-0.00029053130919604275,0.0010417232039369889,2.4628285372133507e-06,0.0007511918947409461,0.4476190476190477,0.020790615322361355,0.0005561110427649701,0.3763
Travel,eff_topics,61,0.11540588529778974,-0.8694014752983837,1.2649735568331717e-11,-0.753995590000594,-0.7142857142857143,6.710364303783617e-05,-1.264954444334343,0.8693
Travel,comp_jsd,61,-0.0006958094287798772,0.0074105410621206035,1.0337271370975867e-11,0.006714731633340726,0.6952380952380953,0.00011760372441589373,0.025536060013412763,0.0037
Travel,between_centroid_cosine,61,-0.00036560321369009263,-0.0035518619694035513,2.9917934978383268e-05,-0.003917465183093644,-0.6761904761904762,0.00019989992034469547,-0.023604683264174836,1.0
Travel,mc_between_cosine,61,-1.065411719125596e-05,-0.0004273964436926631,5.0626122841141e-06,-0.00043805056088391906,-0.7904761904761906,4.906475309914463e-06,-0.001623029583534978,0.9993
