quarter,volume,n_sample,n_lc,sem_pairwise_cosine,sem_centroid_variance,sem_eff_dim,lc_sem_pairwise_cosine,lc_sem_centroid_variance,lc_sem_eff_dim,sem_pairwise_cosine_lo,sem_pairwise_cosine_hi,lc_sem_pairwise_cosine_lo,lc_sem_pairwise_cosine_hi
2010Q3,3780,800,293,0.07333252892393245,0.9255091367372225,88.91420846037508,0.09784562687572955,0.8990753479600238,71.04461680177,0.06909332975533025,0.0773671764589343,0.08876782160015137,0.10677480637911102
2010Q4,2686,800,297,0.06224432256597878,0.9365834828372287,91.47135183063618,0.0811597156884206,0.9157465459805639,70.72693078902587,0.0588103094842348,0.06586011184934654,0.07464442512452857,0.0884563285652465
2011Q1,2794,800,295,0.05948114599793726,0.9393432054345602,94.55025146128122,0.07895495643516814,0.9179228569764765,74.74928378010394,0.05587546088443945,0.06310250314725413,0.07102432530926799,0.08680544640092022
2011Q2,3042,800,300,0.055744010338555694,0.9430756696743675,96.13918806314032,0.06895959227786234,0.9279369396963972,75.62752037970009,0.0527690454450277,0.05885959666242957,0.06265277860146873,0.07587343315645823
2011Q3,2719,800,301,0.05917317079182859,0.9396507956716612,98.19610579020474,0.07401684511024288,0.9229067988934456,78.71929881538765,0.055993637716110725,0.06266838257525312,0.06771049029117222,0.08018244360363082
2011Q4,6685,800,270,0.06659874591783077,0.9322345025145665,93.92111931520358,0.08197070032265318,0.9146291911600233,74.91520885549069,0.06270587708892743,0.07053612897139032,0.07372306236754422,0.08976380641585445
2012Q1,7663,800,269,0.06607123008495502,0.9327613589526512,96.17411208645788,0.08275433350119879,0.9138358313073559,74.07645607163018,0.0624688628394983,0.069942739777703,0.07496147693464214,0.0911074041756963
2012Q2,7591,800,307,0.07063053277397961,0.9282077553919879,94.90338010095786,0.08885977151350698,0.908172345006081,77.89045437163183,0.06694285313608016,0.07486014049988944,0.08074601478497967,0.09777970830864909
2012Q3,4637,800,304,0.06392692912888048,0.9349029795325307,97.50936867297274,0.08223337159789004,0.9147476592297346,78.3215062572195,0.06048009034193546,0.06744429037755993,0.07453075706537121,0.09067399452630133
2012Q4,4546,800,289,0.06342504491462116,0.9354042363915221,97.24455273129306,0.07930579186326302,0.9175084150289974,77.52544636291866,0.05988394554508217,0.0669750903147441,0.07190986857679556,0.08684759500492109
2013Q1,4809,800,307,0.05529703457253701,0.9435220867206786,98.24246869255153,0.06634504103772045,0.9306137375975816,79.90380934883412,0.05190495413236559,0.05851642288859946,0.06011067259434612,0.0728453472294133
2013Q2,4666,800,303,0.054881487903050565,0.9439371139568282,102.43777021321853,0.06721116374494827,0.929710325244309,81.94495272291906,0.05189499702406526,0.05809132939736873,0.061287807444973204,0.0737965791768526
2013Q3,4589,800,267,0.053139265336885705,0.9456771587447854,101.7266944274572,0.05976818096453115,0.9367103515484446,80.4049225179903,0.04997918319275289,0.056425377155490335,0.05438080348906463,0.06613886326614968
2013Q4,5479,800,257,0.05759226069147934,0.941229729634385,101.17905662392663,0.06450340292972487,0.9318565324902351,80.23019166474171,0.05448141537507401,0.06126680551257608,0.05783779622725313,0.07091716224406985
2014Q1,5462,800,274,0.05269704934561575,0.9461188219660662,102.86743510714574,0.0636022418335033,0.9329802481001956,79.96916276654444,0.04957405489806997,0.05570097687129597,0.05750074780040616,0.07031425498762649
2014Q2,4837,800,275,0.05362254717417731,0.9451944810097904,100.57239457162312,0.06252274886639295,0.9340682429476667,79.16639825656067,0.05034894460547885,0.05707098305404551,0.056423301642708194,0.0688513760235304
2014Q3,4022,800,283,0.052236354550261335,0.9465789408929265,100.42726035939788,0.068725630754492,0.927983647092697,78.73517918797583,0.04919624299464015,0.05518976043249219,0.0626925028558282,0.07572078583833985
2014Q4,4479,800,304,0.054624413603507366,0.944193866913497,100.89751352227044,0.06590161263575404,0.9310256953005478,79.4704354552833,0.05138630482343673,0.057837374553224886,0.05980235450527415,0.07281283063167493
2015Q1,4648,800,276,0.05385942737763262,0.9449578969065894,101.26836371603692,0.06502239825540089,0.9315900017382781,78.6746355540034,0.05099849179822745,0.056945981257687885,0.05917275613289868,0.07138014300961537
2015Q2,4879,800,275,0.05380440029115188,0.9450128552092121,101.31946661281972,0.061950843793023166,0.9346380683662242,76.74784862516773,0.05068430810563137,0.05734530608871202,0.05645767371841047,0.06805198137559842
2015Q3,4721,800,288,0.05328727833947536,0.945529330758449,99.39899593911939,0.05777763669005702,0.9389507578817835,81.98396627076504,0.050130200701429053,0.056128918053829316,0.05306894322408842,0.06310347813002619
2015Q4,4964,800,292,0.05604960237890401,0.9427704596240696,100.61656114653606,0.061024526386263246,0.9357598041835528,81.43581405629854,0.052834797019535966,0.05942013719325905,0.05626876405467581,0.06623312343118706
2016Q1,4702,800,282,0.053571675913427215,0.9452452886814646,101.39907716365262,0.06612825273088177,0.9305601453284476,78.98289971322612,0.05060715128396763,0.05670548631989543,0.06070106026825279,0.07140778872269704
2016Q2,4273,800,270,0.052037969494778166,0.9467770779670903,100.48020114264301,0.059295057018952275,0.9372208505996364,78.89918372081412,0.04898727401202745,0.05493423424184718,0.05393524814199564,0.06574108573369232
2016Q3,6011,800,233,0.07321230957120173,0.9256292058157622,78.13152064217397,0.07827904213715572,0.9177650739235188,65.91416671225737,0.06782398612869077,0.07875178344963268,0.06941935220409776,0.08737874262872922
2016Q4,4034,800,271,0.04898422390266877,0.9498270063772095,101.48440272875301,0.05755570967143702,0.9389666361207085,77.9772590415919,0.04633091815768338,0.052010543922383634,0.05241573664326658,0.06290524639605519
2017Q1,3542,800,304,0.052051959019902394,0.9467631059288725,104.42921180206027,0.05765140308486995,0.939248766004225,87.03591806469892,0.04897512438139394,0.05512811461735205,0.05255392845443039,0.06276684963998971
2017Q2,2765,800,303,0.05033913123464579,0.9484737926793975,102.79313038276291,0.06139555791664221,0.9355067376540398,83.6762406754659,0.047501982349337675,0.05317459631688088,0.05629894821028869,0.06692741334935359
2017Q3,2417,800,322,0.05301257487901854,0.9458036908395803,99.85155379086459,0.05814455263143499,0.9389304304512713,82.26929387552282,0.050151828649161435,0.055674719043104705,0.05379119503366001,0.06275775536714136
2017Q4,2081,800,271,0.05221071264070218,0.9466045507500987,101.19674465525387,0.05494697715555571,0.941565742317343,78.38082831429475,0.049127191041827306,0.05536794924022477,0.050418015901153475,0.0605891223379747
