quarter,volume,n_sample,n_lc,sem_pairwise_cosine,sem_centroid_variance,sem_eff_dim,lc_sem_pairwise_cosine,lc_sem_centroid_variance,lc_sem_eff_dim,sem_pairwise_cosine_lo,sem_pairwise_cosine_hi,lc_sem_pairwise_cosine_lo,lc_sem_pairwise_cosine_hi
2010Q3,2732,800,317,0.13732112773942887,0.8616005236702454,70.05565957948023,0.15803474237625503,0.839309215801588,57.04732024211681,0.13106289903457458,0.14365798014362294,0.14843614953467332,0.16795820200727643
2010Q4,1852,800,425,0.1391359756047718,0.8597879443647342,70.25067088509236,0.16127843719363863,0.8367481003056405,60.326569651292395,0.13291450155928505,0.14531587108706737,0.1515963611139623,0.17034409224492528
2011Q1,2948,800,435,0.130131398924028,0.868781265324627,73.8246945642441,0.14355426852215647,0.8544768907158256,64.25631619216351,0.1239591382731559,0.13625740726535487,0.1352852182666241,0.1516149711227684
2011Q2,2228,800,456,0.13911769205160437,0.8598062050634601,74.01153318140554,0.1611225325094928,0.8370378239214491,66.04192419800928,0.13271871529731605,0.145277040654391,0.1516024736819166,0.16972375769825138
2011Q3,1621,800,469,0.13732781876106073,0.8615938410123906,71.11569259012836,0.15870977608354708,0.8394964281298507,59.42648717975432,0.13070011085642494,0.14361133817279662,0.15051340346607628,0.16734856472988746
2011Q4,1603,800,472,0.1390843692247124,0.8598394862368185,69.90917694508845,0.15810884157033836,0.8401074907211242,62.90819695028602,0.13226133933369127,0.14560191606951758,0.14850599918851476,0.16677918390294066
2012Q1,2143,800,486,0.12682600590022328,0.872082526607152,75.1567214377043,0.14209334239431376,0.8561414175694606,65.93596932156157,0.12056679419328284,0.13333804530246735,0.13365269675631158,0.15002883289297111
2012Q2,1713,800,484,0.1290537549285704,0.8698575622650904,73.25465211286382,0.1505635647941226,0.8476814012488405,65.90793568266781,0.12298258054516074,0.13535137598752783,0.1422814439633119,0.1585939513777248
2012Q3,1716,800,464,0.12741749665821261,0.8714917752126101,73.0274170391906,0.1482737110061379,0.8498906719917202,63.46059091844787,0.1216729270840422,0.13350945024669233,0.14046961410491196,0.1565956581483314
2012Q4,1435,800,499,0.1303957541420347,0.8685172405506428,72.95107704889666,0.14874190391348174,0.8495521680382487,64.21810049432146,0.12446123565800295,0.1358793450068711,0.14068597950108178,0.1565901971605773
2013Q1,2150,800,497,0.13083041730171913,0.868083120719908,71.93822185259582,0.14907514268168212,0.8492127348689853,64.14683412911421,0.12518469059988913,0.13706105665660603,0.1413266004624711,0.1572826288984304
2013Q2,1837,800,524,0.12842758739577143,0.8704829470884733,71.78121591138303,0.14604836814283972,0.8523219531704099,63.792206636249354,0.12208169117446543,0.13423537659573798,0.1382062080033389,0.15426054420889987
2013Q3,1501,800,449,0.1223633731459599,0.8765395810704726,71.76930846518164,0.14308891714644667,0.8550025949184674,62.34070871690623,0.11653952595000408,0.12848461726815402,0.13516270560762617,0.1510923396249679
2013Q4,1365,800,503,0.1256194818821749,0.8732875424701778,69.5319703836664,0.1437801828974985,0.8545175908259558,62.65710287529387,0.12009523145750474,0.13175385448885038,0.13546426103912318,0.1515264286097773
2014Q1,1606,800,510,0.1199548965962608,0.8789450470244845,72.88648191900542,0.1389564352716416,0.8593552440132048,66.47434243993983,0.11425284824731652,0.12598508182905752,0.1316878190678433,0.1465978696266434
