quarter,group,n,n_lc,score_min,score_max,sem_pairwise_cosine,sem_centroid_variance,sem_eff_dim,lc_sem_pairwise_cosine,lc_sem_centroid_variance,lc_sem_eff_dim,sem_pairwise_cosine_lo,sem_pairwise_cosine_hi,lc_sem_pairwise_cosine_lo,lc_sem_pairwise_cosine_hi
2010Q3,high,400,196,6,497,0.08280948707015547,0.9148975366475199,68.66510575114218,0.09290669753663483,0.9024652754099807,58.585368586017715,0.07600743359099915,0.08999488339365048,0.08506815461649135,0.10119848426945864
2010Q3,low,400,143,-5,6,0.08419974412116317,0.9135107552391397,71.31639556098435,0.09493800056010926,0.8987328945487026,56.93705372830406,0.07776932354868273,0.09068321437012566,0.083614107727208,0.10650560097733133
2010Q4,high,400,204,5,239,0.07277173002186167,0.924910199303193,72.91742119490334,0.08379336227324051,0.911715428718295,62.91689644583918,0.06718861603341833,0.07846682519642507,0.07604576547995665,0.0912991820766664
2010Q4,low,400,168,-5,5,0.07522993067320564,0.9224581441534774,77.94024786090374,0.08959255094000132,0.9049883571013082,61.15140784702737,0.06924128709310243,0.08186790506409873,0.08037923588586801,0.0995972221444472
2011Q1,high,400,239,5,360,0.06403071707390413,0.9336293597187806,71.29574907343773,0.07141926182911444,0.9246954631157772,63.254457295040666,0.05949877248872448,0.06926818229901867,0.06464926728717396,0.07844496257158788
2011Q1,low,400,172,-3,5,0.07330133801390751,0.9243819153311272,77.92248242679295,0.08363023306401624,0.9110420357328676,61.94199524283713,0.06742402660721587,0.07923883106917613,0.07519351827871978,0.0923451973439142
2011Q2,high,400,232,4,184,0.06377274812835493,0.9338866837419659,73.57357282162386,0.07296808636458042,0.9230360864214738,63.541080403580516,0.058542455331389465,0.06908705468759029,0.06709733986247961,0.0793541964994867
2011Q2,low,400,161,-5,4,0.08053279488704855,0.9171685371001691,76.44208787813602,0.0931775485216545,0.9011900138915234,57.69113341627235,0.07396749542647497,0.08675976159132094,0.08393481054093146,0.10277871007727964
2011Q3,high,400,245,3,226,0.06948452282399425,0.9281891884830658,72.87040782854181,0.07930104983589402,0.916940995265477,66.90288819507622,0.06384098062991579,0.07530355259853741,0.0728854925316545,0.08632043188106962
2011Q3,low,400,188,-2,3,0.08014069376985607,0.9175596579645686,77.9350700101671,0.09058581324412511,0.9045768772518543,62.45736773076499,0.0737797692248567,0.08659146140027456,0.08152193272078843,0.1000708834697047
2011Q4,high,400,233,3,539,0.05976525640485651,0.9378841567361557,72.93604202014336,0.07154565647659097,0.9244695609331798,64.81840498306688,0.05465386067500275,0.06472181934368923,0.06501822355280508,0.07863022137265838
2011Q4,low,400,186,-2,3,0.06856575578713112,0.9291056586023367,77.83961074462667,0.0795981042394029,0.9154534984715617,62.576038930202635,0.06243297457603475,0.07415411974597906,0.07132701903169737,0.08789658171490308
2012Q1,high,400,245,3,451,0.05980469033636925,0.9378448213894717,73.05490052825131,0.07277153150854196,0.9234438624976153,64.14279610818006,0.055372979164337935,0.06432842334781917,0.06777090373930329,0.07861661479782478
2012Q1,low,400,184,-4,3,0.07957791899321925,0.9181210258042638,74.57830642672842,0.08661127349920641,0.9084246573350284,62.53227400407498,0.0729299600409755,0.08650507020310394,0.07806262664860618,0.09480533591101677
2012Q2,high,400,268,3,308,0.06081664745736186,0.9368353941612816,71.54985358395842,0.07227802288781321,0.9242603279438577,66.49472671391766,0.05651440847293157,0.06524753306632483,0.06683022706496,0.07774206739443397
2012Q2,low,400,188,-6,3,0.0700217053752361,0.927653348888202,76.06162090371289,0.08608917558509244,0.9090495966254666,60.687892838063476,0.06394313161529043,0.0763437788721012,0.07823095313376689,0.09469051266920675
2012Q3,high,400,270,3,129,0.06340735345132072,0.9342511649323075,71.63457488523565,0.07473272718638398,0.9218403569883804,66.42437200846575,0.05890002181005063,0.06788805659004504,0.06914288857099392,0.08074878899074844
2012Q3,low,400,201,-4,3,0.07108028161465978,0.9265974190893769,74.21213533486274,0.08156426645653361,0.9138664015357875,60.992274942544164,0.06581219232518276,0.07627798454577564,0.07466177652993519,0.08877804177064239
2012Q4,high,400,240,2,75,0.0594446530222598,0.9382039586102958,74.62639639477415,0.06598092808132487,0.9301273257856807,66.3282840324863,0.055729073847027834,0.06367473374471047,0.06074605501148102,0.07082233245700195
2012Q4,low,400,163,-1,2,0.06807207981525418,0.9295981003842839,75.11467634884322,0.07975479998639078,0.9145995239399061,58.18536098070152,0.06267007507209447,0.07401537346834969,0.07190993988416039,0.0883411887569293
2013Q1,high,400,248,2,360,0.06160941964558756,0.9360446039035264,75.99605406700387,0.07426530394398376,0.9220018948622419,66.93573751349032,0.057407601323233255,0.06622300070211878,0.06831217842968675,0.08042103869654962
2013Q1,low,400,181,-5,2,0.0675821895423633,0.9300867659314926,72.66576965556315,0.08171195820977571,0.9132146271946981,58.316207280716746,0.06258375030670844,0.07279554734689589,0.07350435928652964,0.09070268904987187
2013Q2,high,400,262,3,283,0.061404024164430304,0.9362494858959808,73.63080013251376,0.0748565293599874,0.9216123886910049,64.92131723515946,0.05698563473891162,0.06585350716168693,0.06972535514156188,0.08081915775957849
2013Q2,low,400,193,-3,3,0.07693391821741963,0.920758416578124,74.04832543793457,0.08944645716804313,0.9058356488276462,62.73094769766777,0.07116953755731545,0.08270340162026314,0.08182251770041422,0.09722441024604199
2013Q3,high,400,261,3,161,0.06275446820699011,0.9349024179635274,74.82172721612771,0.07390328654754275,0.9225484501825245,69.45892231526639,0.05848026982827644,0.06711542674994934,0.06831529498415959,0.08012288928957621
2013Q3,low,400,184,-6,3,0.06905761441306925,0.9286150296229634,76.45473688684841,0.08020011845563635,0.914800969144666,62.1879606459079,0.06428809863275431,0.07439558045983996,0.07275269714141971,0.0880384339012621
2013Q4,high,400,280,2,116,0.058652688479908247,0.9389939432412915,73.37129300855091,0.06793931369807199,0.928731898136564,68.92432781468628,0.054877216906652794,0.06263011881247704,0.063244603065705,0.07257219419920478
2013Q4,low,400,180,-5,2,0.07016651416934772,0.9275089021160756,72.2419104438563,0.08038854966141752,0.9145024978367015,60.409747873477954,0.06537617771431525,0.07569740477971013,0.07370496869071709,0.086946347598751
2014Q1,high,400,269,3,279,0.05756826208556633,0.9400756585696476,75.59178046905848,0.0708439038923872,0.9257019842261719,68.89271403854309,0.052914901488750665,0.062362958269651006,0.06487699931185441,0.07724579149314338
2014Q1,low,400,169,-6,3,0.06630779844841106,0.93135797104771,74.31728381271878,0.07829612854187844,0.9162500023962392,57.71843179339448,0.061210717164216465,0.07199425452903863,0.07010017415109986,0.08642680235657545
2014Q2,high,400,275,2,429,0.061098492329126286,0.9365542539016966,74.32517363325621,0.07349840090687003,0.923132502369155,66.91198947630379,0.05661484375262249,0.06589744261986488,0.06789819251766258,0.07985510235758302
2014Q2,low,400,202,-2,2,0.060781170917595086,0.9368707820096989,72.6489946289922,0.07617359329862583,0.9192530086483971,62.25955290432009,0.05583986038023981,0.06600344365162183,0.06876900969913206,0.0835289442700626
2014Q3,high,400,279,2,61,0.05769460296269108,0.9399496335447156,74.53414661374269,0.0667972615092507,0.9298579258079868,69.0588064988028,0.053366507673071065,0.06210834959202878,0.06197792100903448,0.07157146143008436
2014Q3,low,400,169,-5,2,0.0700408822786265,0.9276342199270701,75.10969024194549,0.07612073561098832,0.9184125231796092,60.05046796637308,0.06424420993745016,0.07574302701737995,0.06858048833493142,0.08362059103696468
2014Q4,high,400,253,2,216,0.05564549607232818,0.9419936176678526,76.83722253314586,0.06865001361138895,0.9276687611459683,68.5524903457943,0.051493464672347736,0.05975248131373002,0.0635127956106846,0.0741077491514021
2014Q4,low,400,201,-3,2,0.06432437968591533,0.9333364312632995,73.1233259058356,0.07336960107008919,0.9220202974426973,61.933926495523835,0.05908082000583723,0.06973761541049918,0.06673076111505338,0.08014815871984654
2015Q1,high,400,287,2,137,0.059455235259752374,0.938193402828397,72.9293157756077,0.07179672273387562,0.9249691195056152,67.31851344094427,0.05480543117076184,0.06420742639520262,0.06668582499816006,0.07749107925270547
2015Q1,low,400,192,-2,2,0.06807511537484108,0.929595072413596,75.18582506539575,0.0762002481660556,0.9189882947931426,61.97479802796877,0.06330942731382529,0.07255091703586405,0.07037410447217662,0.08288162335316157
2015Q2,high,400,249,2,473,0.05165751891775189,0.9459716248795424,75.37382145491864,0.06635479379942424,0.929895627059208,65.48721868532317,0.04788827524635947,0.055703237556203475,0.061469624817084484,0.07163425419047549
2015Q2,low,400,176,-2,2,0.07171304397286396,0.9259662386370682,73.83949848582074,0.08165609027832267,0.9131260465982587,61.07876871603663,0.06691128810715803,0.07743457345293775,0.07411558674326214,0.08977975022633845
2015Q3,high,400,277,2,66,0.05461523232410768,0.9430213057567026,76.63339186480692,0.06764610586455115,0.9289879956006638,71.12911671279917,0.050630117617129766,0.05860737069598379,0.06305457209461508,0.07243357734336707
2015Q3,low,400,199,-5,2,0.06778844926883454,0.9298810218543375,72.26760701940333,0.07978752529213974,0.915588291417871,62.224440268333616,0.06284299200294713,0.07324204659005959,0.07221744802312005,0.08815545493118464
2015Q4,high,400,257,2,239,0.05178518106062689,0.9458442818920246,76.02963012854379,0.0628611886592323,0.933492356821932,67.85541940150281,0.04772594178334169,0.05588806821313224,0.057814913280463974,0.06786988689168863
2015Q4,low,400,192,-3,2,0.058466412237798866,0.9391797537927956,73.15993090939519,0.07045894415090236,0.9246996961832169,60.26843181301146,0.05420905232008791,0.06340570988637322,0.06394074527519962,0.07761175219107538
2016Q1,high,400,243,2,211,0.05518827866014855,0.9424496920365019,75.84820991135861,0.0681178157517268,0.9280472781402556,67.76150678671283,0.050956280254316276,0.05904719597824735,0.0623886880149884,0.0740865589586447
2016Q1,low,400,196,-5,2,0.059322597566190516,0.9383257089277249,73.97105209013735,0.07437974957897889,0.9208976981229546,61.525342332825886,0.05510794969923432,0.06436648769223427,0.06774830247185894,0.0812172556941034
2016Q2,high,400,253,2,112,0.049467158101448354,0.9481565097938053,76.40851231439834,0.06342432047130099,0.9328737993724591,68.31180545911396,0.045592382542224995,0.05354944082894798,0.057743567555620996,0.06920397186287862
2016Q2,low,400,188,-7,2,0.06109562117294789,0.9365571178799845,73.25130890839108,0.07259263297191226,0.9224743491183639,61.480025641078825,0.056337489607317846,0.06636085761822469,0.06610484266110332,0.07932466338898468
2016Q3,high,400,271,2,393,0.05493346312488875,0.9427038705329235,71.74501703065467,0.06648592336487058,0.9300693752453318,66.47559220593517,0.05101721267868123,0.058930009574863176,0.061489714002541114,0.07176697866271994
2016Q3,low,400,178,-5,2,0.061097388923796965,0.9365553545485126,74.27292459320002,0.06720625200678808,0.9275533336786433,59.91815579513457,0.05678582264867877,0.06612840164688054,0.06079171246184987,0.07442159298738799
2016Q4,high,400,248,2,58,0.05234652682509024,0.9452843394919725,73.29334456595204,0.06434968207540162,0.9318775343845799,66.02644978481392,0.04806872551295769,0.05654967485010687,0.05883915083632711,0.0698185961774527
2016Q4,low,400,187,-2,2,0.05760458329844936,0.9400394281597968,72.07680474991037,0.07362784856825852,0.9214182896593792,58.959521657065025,0.053377527160854664,0.06270225310300152,0.06639067322128873,0.08087813961644193
2017Q1,high,400,260,2,77,0.05177510924324984,0.9458543285298583,77.31305526726318,0.06255245725930693,0.9338419752686135,71.07290865423927,0.04819540926035412,0.05554898368828237,0.05761257007214612,0.06746073359847728
2017Q1,low,400,180,-4,2,0.061285272502198354,0.9363679406790572,72.71908199817878,0.07106457031709276,0.92377467729578,60.197057603912725,0.056433510847897606,0.06635041536093686,0.06465858137393007,0.07798655551523118
2017Q2,high,400,258,1,145,0.05632402118054901,0.9413167888724023,74.0999284471747,0.0698234136325528,0.9265712507613718,65.7920319396455,0.05228262321663455,0.06095154646222192,0.06462330303156653,0.07565281882849832
2017Q2,low,400,187,-2,1,0.06352572086794311,0.9341330934342268,73.1842166999108,0.07385960691854439,0.9211877706585602,62.92563305424159,0.05918283941158416,0.06803849629621342,0.06709579111039607,0.08102138408715474
2017Q3,high,400,259,2,120,0.051572849886080054,0.9460560822386351,75.83425021255499,0.062627255077977,0.9337535451346792,67.36751432738247,0.04801364644232492,0.0551134806389383,0.057643968262727184,0.06778969713754178
2017Q3,low,400,200,-3,2,0.06541978181601381,0.9322437676385262,73.53032655522316,0.07652745615434357,0.9188551811264282,62.84132751582847,0.06067117704649796,0.0702723506628932,0.07016249335121101,0.08265964871053394
2017Q4,high,400,272,2,49,0.0488917413438504,0.9487304880095092,75.598051495038,0.0620050679088166,0.9345464213114364,66.91640268580177,0.04522789244365949,0.052650997280184325,0.05746649164016727,0.06691391563222951
2017Q4,low,400,203,-3,2,0.058616525536859344,0.9390300157769829,71.6418191119171,0.07100404649255745,0.9244196187611005,62.601447635820996,0.054800813414263225,0.06284567181859489,0.06470333145418361,0.07748045200235601
2018Q1,high,400,242,2,118,0.05290115060417143,0.944731102272339,76.6287748775197,0.06539333455270564,0.9307446544330493,65.95062578675879,0.04877910658333221,0.057458924578945136,0.060026784088869,0.07140409829849297
2018Q1,low,400,181,-2,2,0.053514714570572795,0.9441190722158537,77.16210926092114,0.0688007704831803,0.9260544823924174,60.04837769867587,0.04934096956487404,0.05776256385548612,0.06300137635038656,0.07577134423034959
2018Q2,high,400,277,2,94,0.05550499425586659,0.9421337682297731,76.27806844172773,0.06419228088893263,0.93242935189406,69.64737576404805,0.05158170247770914,0.05954461000284041,0.0590207113478143,0.06990796250719432
2018Q2,low,400,198,-2,2,0.05808045651918342,0.9395647446221146,73.52878728467373,0.06421782872079604,0.9310559986969857,61.47910247429284,0.053735679849884505,0.06281812723758685,0.05851209105170061,0.070851469506105
2018Q3,high,400,270,2,90,0.051842734490622884,0.9457868723456037,72.26817522309359,0.06112866642660496,0.935394032337938,65.98400019987551,0.04823115043521036,0.05563494208967671,0.05695941384119602,0.06579425482001808
2018Q3,low,400,201,-4,2,0.058031179708034605,0.9396138982412355,73.53719617135722,0.06891527732697379,0.9264524603711703,61.402604827706256,0.053732548337803596,0.062236381286934664,0.06337231166484097,0.07534565355498225
2018Q4,high,400,259,2,62,0.054337998617566656,0.9432978463789773,75.34367140368823,0.06877949303605711,0.9276250609911091,66.2451354455816,0.05026387980698768,0.058327743370196326,0.06354415924048462,0.07441441573473327
2018Q4,low,400,202,-2,2,0.05698707674748305,0.9406553909443857,73.47581688744955,0.07162058234154967,0.9237834799472698,61.4436280042501,0.0528972073748917,0.06148770262071481,0.06513922943097784,0.07875516103402462
2019Q1,high,400,248,1,67,0.05264065582305676,0.9449909458165009,73.20083450946288,0.0651156630865567,0.9311146420065343,64.80556927101694,0.04860944638396605,0.05668943243496414,0.06047798344289604,0.0700696515649443
2019Q1,low,400,182,-3,1,0.05880097736526523,0.938846025078148,73.07958603025405,0.07401817920427951,0.9208940085935462,59.27421359379725,0.05465163729114127,0.06346021587614334,0.06704491796771633,0.08100868297037675
2019Q2,high,400,254,1,44,0.05450801350908694,0.9431282565246858,76.52968172340535,0.06604095283202342,0.930282043045268,68.01223278789334,0.05051954396150389,0.05848333990414169,0.06030828092553843,0.0718807565713419
2019Q2,low,400,192,-5,1,0.059896062121295966,0.9377536780340072,74.13326014865001,0.0746684714656121,0.920512093489938,58.789951826874955,0.05525394973029522,0.06445519574073816,0.06830213895874854,0.08187340927580315
