quarter,topic,count,total,share
2019Q1,16,5,216,0.023148148148148147
2019Q1,17,1,216,0.004629629629629629
2019Q1,18,3,216,0.013888888888888888
2019Q1,19,9,216,0.041666666666666664
2019Q1,20,9,216,0.041666666666666664
2019Q2,0,23,269,0.08550185873605948
2019Q2,1,29,269,0.10780669144981413
2019Q2,2,20,269,0.07434944237918216
2019Q2,3,49,269,0.1821561338289963
2019Q2,4,10,269,0.03717472118959108
2019Q2,5,5,269,0.01858736059479554
2019Q2,6,16,269,0.05947955390334572
2019Q2,7,10,269,0.03717472118959108
2019Q2,8,10,269,0.03717472118959108
2019Q2,9,13,269,0.048327137546468404
2019Q2,10,10,269,0.03717472118959108
2019Q2,11,2,269,0.007434944237918215
2019Q2,12,10,269,0.03717472118959108
2019Q2,13,3,269,0.011152416356877323
2019Q2,14,9,269,0.03345724907063197
2019Q2,15,11,269,0.040892193308550186
2019Q2,16,5,269,0.01858736059479554
2019Q2,17,14,269,0.05204460966542751
2019Q2,18,2,269,0.007434944237918215
2019Q2,19,13,269,0.048327137546468404
2019Q2,20,5,269,0.01858736059479554
2019Q3,0,17,188,0.09042553191489362
2019Q3,1,19,188,0.10106382978723404
2019Q3,2,19,188,0.10106382978723404
2019Q3,3,17,188,0.09042553191489362
2019Q3,4,21,188,0.11170212765957446
2019Q3,5,19,188,0.10106382978723404
2019Q3,6,5,188,0.026595744680851064
2019Q3,7,8,188,0.0425531914893617
2019Q3,8,4,188,0.02127659574468085
2019Q3,9,3,188,0.015957446808510637
2019Q3,10,10,188,0.05319148936170213
2019Q3,11,7,188,0.03723404255319149
2019Q3,12,8,188,0.0425531914893617
2019Q3,13,5,188,0.026595744680851064
2019Q3,14,4,188,0.02127659574468085
2019Q3,15,3,188,0.015957446808510637
2019Q3,16,3,188,0.015957446808510637
2019Q3,17,3,188,0.015957446808510637
2019Q3,18,4,188,0.02127659574468085
2019Q3,19,5,188,0.026595744680851064
2019Q3,20,4,188,0.02127659574468085
2019Q4,0,22,254,0.08661417322834646
2019Q4,1,17,254,0.06692913385826772
2019Q4,2,32,254,0.12598425196850394
2019Q4,3,36,254,0.14173228346456693
2019Q4,4,14,254,0.05511811023622047
2019Q4,5,15,254,0.05905511811023622
2019Q4,6,13,254,0.051181102362204724
2019Q4,7,10,254,0.03937007874015748
