corpus,metric,n_quarters,pre_slope,pre_slope_p,level_jump,level_jump_p,slope_change,slope_change_p,post_slope,mk_tau_full,mk_p_full,mk_tau_post,mk_p_post,theil_slope_full,prepost_diff,prepost_diff_lo,prepost_diff_hi,prepost_p
Economics,sem_pairwise_cosine,47,-0.0006472283812846589,7.453945846198443e-07,0.00646386541743333,0.15363456275332688,0.0022867659076685268,0.00045399123410861135,0.0016395375263838679,-0.07493061979648476,0.4575987009352612,0.18095238095238098,0.3794503959627968,-8.524661922632015e-05,0.007261359810923185,1.8338762333545336e-05,0.015746515692408435,0.0248
Economics,lc_sem_pairwise_cosine,47,-0.0006025884352844026,4.7399461430173313e-07,0.003871425260452435,0.35483418770488195,0.0029996807017019338,8.454778650834633e-05,0.0023970922664175312,0.004625346901017576,0.9634279993675792,0.5047619047619049,0.008269998948239689,6.600587867199909e-06,0.010708361943182143,0.0018029676548794622,0.020627307997920976,0.0071
