corpus,metric,n_quarters,pre_slope,slope_change,slope_change_p,post_slope,mk_tau_post,mk_p_post,prepost_diff,prepost_p
Economics,overall_cosine,47,-0.0006472283812846587,0.0022867659076685285,0.0004539912340745565,0.0016395375263838698,0.18095238095238098,0.3794503959627968,0.007261359810923157,0.0248
Economics,within_cosine,47,-0.0004690406639462244,0.002706037248933618,0.030878406809565384,0.002236996584987394,0.18095238095238098,0.3794503959627968,0.027871542268405047,0.0
Economics,between_cosine,47,-0.0006386143282146534,0.0021637596128584024,0.0005794796798052108,0.001525145284643749,0.23809523809523814,0.23945881568583288,0.00590601708578542,0.0511
Economics,eff_topics,47,0.04485326206872512,-1.4628195881439152,7.653405298610847e-09,-1.41796632607519,-0.7142857142857143,6.710364303783617e-05,-7.833541414057542,1.0
Economics,comp_jsd,47,0.00016581869728173572,0.016388859865570288,2.9803667512823385e-07,0.016554678562852025,0.7523809523809525,1.9694049703970338e-05,0.09749128286521026,0.0
Economics,between_centroid_cosine,47,-0.0008348130114070633,-0.0063474846173344115,5.0420891711211094e-21,-0.0071822976287414745,-0.7523809523809525,1.9694049703970338e-05,-0.0666596409134089,1.0
Economics,mc_between_cosine,47,-1.0185659856926146e-05,-0.001450989343400213,8.076051372306072e-05,-0.001461175003257139,-0.7904761904761906,4.906475309914463e-06,-0.006993028931376986,1.0
