quarter,n,n_sample,n_topics,p_within,overall_cosine,within_cosine,between_cosine,mc_overall_cosine,mc_between_cosine,between_centroid_cosine,eff_topics,topic_entropy,comp_jsd
2018Q2,566,566,50,0.025041433440695458,0.1387230847253436,0.3341967668317459,0.13370241885525463,-0.001690732924135819,-0.007469245747325581,0.313217170071044,42.58246543438301,3.7514425590193476,0.04268509698374984
2018Q3,457,457,50,0.024213981342853852,0.13522382294131088,0.3330571914578583,0.1303146180514458,-0.0020807991586633888,-0.007455070101814874,0.2722662797949663,42.53180588832845,3.750252169881323,0.03665083184841063
2018Q4,526,526,49,0.024399782726778924,0.14121211355301405,0.34301079844605037,0.13616512403952066,-0.001817888449215994,-0.0072583147476084795,0.29089065836395345,43.05341533523172,3.7624415618786764,0.04222263762401298
2019Q1,471,471,49,0.02414961376880336,0.12755111213962006,0.3452454463905585,0.12216377595981819,-0.0020582641224636323,-0.007879062673121233,0.2655683678915046,42.72135332365047,3.754698873074575,0.04551464569903729
2019Q2,570,570,50,0.02274226867696482,0.13500286558571464,0.33582724874423464,0.1303293777919741,-0.0016838661087568202,-0.007032035122810798,0.30653866602151153,45.12556369433985,3.809448908416349,0.031602493834005166
2019Q3,405,405,50,0.023762376237623763,0.14408985350369669,0.35098443657849904,0.13905387987915788,-0.0023840085295625535,-0.007881719151168176,0.2849947271504832,43.54491005775108,3.773792820641389,0.02939162310207588
2019Q4,523,523,50,0.0239555174611547,0.12886096347837622,0.329462554786157,0.1239375045487083,-0.0018079064652794577,-0.007243849984101226,0.28846276414709454,43.23249294249735,3.766592363972622,0.043076812253260495
2020Q1,496,496,50,0.022059302704463993,0.12406183774604942,0.3309320195568327,0.11939548939413858,-0.0019381297608670534,-0.007207735490757951,0.28301564989384476,44.93121670003463,3.8051328026182554,0.030483574016872746
2020Q2,698,698,50,0.02398737117322294,0.12945981409938784,0.3235925223082993,0.12468863267085672,-0.0013491605459470843,-0.006545744833601266,0.3051359634609022,43.92650968888419,3.7825180031782493,0.026411367530532272
2020Q3,600,600,50,0.02297161936560935,0.1320033819756074,0.334073802750214,0.12725235848121433,-0.0015993411033443869,-0.006886881339291631,0.30370985216240975,44.475003999740785,3.794927323484234,0.03289960460791256
2020Q4,690,690,50,0.023272543699122863,0.13732470406957004,0.3378621466309516,0.1325464863946054,-0.0013417046564826573,-0.006462604803922602,0.31609610288868256,44.708223383007905,3.800157452999384,0.02554127579304356
2021Q1,517,517,50,0.023285802108167275,0.12709086696833707,0.31878903332057823,0.12252059904778087,-0.0018691931318486502,-0.007103922741377661,0.2974323880790058,43.98710250996105,3.783896466175185,0.030181716047117654
2021Q2,474,474,50,0.024299515615382558,0.12471167709614323,0.339476894951843,0.11936301646878167,-0.0020152058639818756,-0.007936025670811146,0.27793737487952414,43.171038750331704,3.765169871134094,0.061630594970577234
2021Q3,444,444,50,0.02467817704838021,0.11247234019148089,0.28791371967988205,0.10803321730635541,-0.0021869571127280697,-0.007442834148508433,0.2766830608445313,42.858321340045315,3.757899823157217,0.06415985452808315
2021Q4,399,399,50,0.02347577486429642,0.12246177929356014,0.32254010596528915,0.11765186917431252,-0.0024414669507898837,-0.007824678796205941,0.2657449378606038,43.32607277819567,3.7687545964767826,0.038931704278602625
2022Q1,414,414,50,0.023136938391175678,0.12021943869172912,0.3225946476171909,0.11542619496614671,-0.0023453955234294397,-0.0076907630297329745,0.2777909617827168,43.56389732515597,3.7742287643370047,0.03500054786306884
2022Q2,369,369,50,0.022122069046777423,0.12260901603998191,0.3514916286724572,0.11743111315457092,-0.0026469401575981055,-0.008578412114403083,0.2645832195210341,44.350906876542545,3.7921331567211056,0.04157791878869745
2022Q3,355,355,50,0.022535211267605635,0.11860213921825927,0.3425188445982247,0.11343979442563759,-0.0027610870596710075,-0.00845169919694448,0.25045408139062764,44.24736842294452,3.7897958990175677,0.03724111341319274
2022Q4,438,438,50,0.022559376404083467,0.12945029082651097,0.3475952100259427,0.12441549564401316,-0.002177372384415016,-0.007795836073427369,0.27899674564049015,44.32728568317051,3.791600417086955,0.04076472729077585
2023Q1,371,371,50,0.02903766299992715,0.13856659143209904,0.37064728397429875,0.13162597109902674,-0.0025692595999489147,-0.01006004807052691,0.25363249565790247,39.41683522039554,3.674193014899328,0.08045945659449634
2023Q2,333,333,49,0.02610441767068273,0.13240182286063243,0.3654155664964614,0.12615609364977518,-0.002845542398919804,-0.009446485250293185,0.2542658156392301,41.105069181244744,3.716131451639896,0.07946753659611502
2023Q3,343,343,50,0.025454793446200535,0.1362662046356086,0.35382077088199226,0.13058375244166437,-0.0027952123379962114,-0.00895648724668777,0.2533181487945164,41.56587813544336,3.7272795935599166,0.056720458450120755
2023Q4,289,289,50,0.025495001922337564,0.13537327894197704,0.3588966472859218,0.1295254600833178,-0.003324912623585154,-0.009618880590183138,0.22351167833619967,40.23500618795229,3.6947374173933443,0.08190328554836862
