quarter,volume,n_sample,n_lc,sem_pairwise_cosine,sem_centroid_variance,sem_eff_dim,lc_sem_pairwise_cosine,lc_sem_centroid_variance,lc_sem_eff_dim,sem_pairwise_cosine_lo,sem_pairwise_cosine_hi,lc_sem_pairwise_cosine_lo,lc_sem_pairwise_cosine_hi
2011Q4,579,579,393,0.09182209898833105,0.9066093726852239,71.89975733996343,0.09696599761678071,0.9007362059394961,67.78854189868542,0.08690327299133419,0.09709829714577932,0.0908087808741964,0.10289805596819396
2012Q1,312,312,213,0.07495795869872843,0.9220771629637675,71.8653632543287,0.08342309819631992,0.9122737238609397,65.18996689298376,0.06890922385578804,0.08120714032587893,0.07483984491029612,0.09133333607235207
2012Q2,462,462,326,0.0729037467070765,0.9250895514459692,77.15897443962902,0.08089711044277044,0.9162835555401828,71.32255961456343,0.06811170466811738,0.0783574419842382,0.07449425168956883,0.08688405946743294
2012Q3,392,392,278,0.07453606691034942,0.9231030557093198,77.05796178747417,0.0819703359982008,0.9147273990233755,72.66637497422069,0.06899272633112277,0.08024775683223001,0.07579912170910798,0.08863146732526432
2012Q4,444,444,285,0.0733852605097767,0.9245277693562363,81.0757495616453,0.0833877400707146,0.9133960765611124,71.49397046879652,0.06825972087927712,0.07844066265254737,0.07724195616586207,0.09025840342013225
2013Q1,580,580,410,0.07972350647598965,0.9186898099144862,79.86554491638569,0.09126769944516887,0.9065158803095754,73.67536510490194,0.07565207275958523,0.08419024811797014,0.0862020314429676,0.09638099009701356
2013Q2,506,506,369,0.07601838916914858,0.9221555602165612,80.83894270119568,0.08388404184147712,0.9136332590849225,76.87759050865523,0.07095405998791983,0.08126433429224883,0.07867393185945745,0.08948043245805784
2013Q3,494,494,380,0.06830487513959718,0.9298091023404425,78.55574858471397,0.07616676362458852,0.9214020962796867,75.48655685664629,0.06405151444005819,0.07310592622771447,0.07045599756542532,0.08124861442058982
2013Q4,458,458,346,0.07742224537703683,0.920563392713306,79.66095773260396,0.09088958756568301,0.9064829256931773,74.08107851229384,0.07224244007116168,0.08289193821818651,0.08441942235669252,0.09795179013223015
2014Q1,563,563,429,0.06859755616240078,0.9297480878094685,81.95480200463791,0.07783850251333091,0.9200119368864671,77.83612510395528,0.0639317252790085,0.073074487669795,0.07252834371681628,0.08343514545654462
2014Q2,623,623,459,0.07684132559146822,0.9216768787834779,75.23150474358673,0.08420111505662385,0.9138036804010159,72.25858215777009,0.07253731990726753,0.0812971259211541,0.07932427757609359,0.08922431861699774
2014Q3,531,531,394,0.06943132348530133,0.9288161931314318,80.69609071662556,0.07678020414324416,0.9208765984053428,76.83580936165716,0.06573839325448913,0.07326103204972738,0.0723312635347331,0.08149962266588849
2014Q4,679,679,518,0.07092402485505131,0.9277076747397278,84.52069716180972,0.08249842041622983,0.9157303410131451,79.82553613118938,0.06728806901916067,0.0744063203943198,0.07802742869790384,0.08703282163222967
2015Q1,750,750,548,0.06919241882624166,0.92956650439886,83.52428561402596,0.08095187441290917,0.9173710304674063,78.79165441968117,0.0659004576492832,0.07265135522798877,0.07726365814505293,0.0849115207242839
2015Q2,575,575,416,0.07211518646058011,0.9262711008202209,80.05988659685013,0.08390413551078955,0.9138937109688037,74.7706752997837,0.06805904421036184,0.07590554430300256,0.07887021167908095,0.08940835205630877
2015Q3,742,742,522,0.07171745530304857,0.9270314900545027,85.22884994080177,0.0816888572458163,0.9165519260056125,80.95891381012181,0.0679519546723577,0.07563986996580647,0.07706375403736673,0.08646040392697565
2015Q4,630,630,450,0.07093014360611308,0.9275951423361188,81.49316444201665,0.08127004288717041,0.9166883349859122,76.16093804213378,0.06696639880751207,0.0752190439869598,0.07658191210502337,0.0863487101689822
2016Q1,564,564,389,0.07504877209088652,0.9233112434624661,78.8404640764951,0.08195702005723693,0.9156829722822418,72.29836142186721,0.07097570172846744,0.07917168442632926,0.07750635948157887,0.08726683746247121
2016Q2,782,782,579,0.07657125291409846,0.9222478919105999,82.51725760857325,0.08861719045328233,0.909808745972371,79.11005450274125,0.07277439935250155,0.08032300996281451,0.08409183699487706,0.09333112877943407
2016Q3,791,791,556,0.07271546066039881,0.9261122453581352,87.13013461719748,0.08452192056717958,0.913831536124488,80.4341795198235,0.06882866165382008,0.07664597801786038,0.07956977033647636,0.08979509536233894
2016Q4,732,732,501,0.07056715520803968,0.9281631277908784,82.9072908149587,0.08105182340961778,0.9171139486929962,77.27978059934982,0.06683126569085751,0.07443101429492689,0.0761832354495877,0.0856767136779541
2017Q1,796,796,544,0.0701580992923665,0.9286737576162922,88.47530791163211,0.07854882119976664,0.9197573347215564,83.54860047128426,0.06698906567251431,0.07382662660040165,0.0745441070603759,0.08315711487224699
2017Q2,814,800,575,0.07224481407382166,0.9265954919437707,82.09952687293232,0.08529223605176708,0.9131169678370186,76.47618821752202,0.06903654828040451,0.07593098646290652,0.08116619033339757,0.09003854237841231
2017Q3,1055,800,587,0.06969992812263143,0.9291371967875218,89.58740238579429,0.08161845456768346,0.9168170112833688,83.98460418455966,0.06643456115344973,0.07321525140046505,0.07760447239890736,0.08569280246049459
2017Q4,1100,800,619,0.07311800992967685,0.9257233875827352,89.47802219123601,0.08590830036609153,0.912614976371172,84.55264867286083,0.0695574167708857,0.07681708641865638,0.08180839269686271,0.08966273996107277
2018Q1,883,800,630,0.06864706880189535,0.930188740034107,87.52650725437161,0.08093873424019277,0.9176024383538393,82.81855280371484,0.06549012954141312,0.07196819175264213,0.07696321511888912,0.0850782169712146
2018Q2,714,714,559,0.06978705488881388,0.9289101258603301,87.94067377746593,0.08367235317705989,0.9146884202633284,83.47029494009514,0.06606841346640334,0.07347422823947632,0.07919828976978391,0.08843836635689417
2018Q3,806,800,665,0.06264192888633001,0.936186373524778,90.29440915186554,0.07300994968672021,0.9255960803128087,86.40858601188806,0.05989687883228859,0.06554154236174052,0.06967396044328468,0.07660478658862475
2018Q4,896,800,640,0.06562621108275181,0.9332058216811017,88.6680383221737,0.07564267908633247,0.9229130125997399,84.44340650635587,0.06239719216472436,0.0691006174249602,0.07198917675523649,0.07940299522215934
2019Q1,696,696,535,0.06559753337232284,0.9330599343480397,87.76302290692674,0.0762806997915152,0.921992722077254,84.70536397736987,0.06252315040062603,0.06917750296693066,0.07217409923400933,0.08001896150179771
